Hour,Zone1,Zone2
1,0.1553,0.1553
2,0.1533,0.1533
3,0.1538,0.1538
4,0.1567,0.1567
5,0.1548,0.1548
6,0.1398,0.1398
7,0.1278,0.1278
8,0.1138,0.1138
9,0.0973,0.0973
10,0.0802,0.0802
11,0.0601,0.0601
12,0.0403,0.0403
13,0.0281,0.0281
14,0.0172,0.0172
15,0.0109,0.0109
16,0.0097,0.0097
17,0.0162,0.0162
18,0.0315,0.0315
19,0.05,0.05
20,0.0756,0.0756
21,0.0919,0.0919
22,0.1097,0.1097
23,0.1216,0.1216
24,0.1342,0.1342
25,0.1415,0.1415
26,0.1609,0.1609
27,0.1999,0.1999
28,0.2246,0.2246
29,0.26,0.26
30,0.2882,0.2882
31,0.3087,0.3087
32,0.3232,0.3232
33,0.3358,0.3358
34,0.3541,0.3541
35,0.3683,0.3683
36,0.3776,0.3776
37,0.3792,0.3792
38,0.381,0.381
39,0.3845,0.3845
40,0.3894,0.3894
41,0.4007,0.4007
42,0.4186,0.4186
43,0.4261,0.4261
44,0.4235,0.4235
45,0.4133,0.4133
46,0.4015,0.4015
47,0.3835,0.3835
48,0.3911,0.3911
49,0.395,0.395
50,0.3874,0.3874
51,0.3879,0.3879
52,0.3839,0.3839
53,0.3801,0.3801
54,0.3808,0.3808
55,0.3839,0.3839
56,0.3782,0.3782
57,0.3673,0.3673
58,0.3542,0.3542
59,0.3418,0.3418
60,0.3164,0.3164
61,0.2902,0.2902
62,0.2849,0.2849
63,0.2857,0.2857
64,0.301,0.301
65,0.3122,0.3122
66,0.3341,0.3341
67,0.3596,0.3596
68,0.3686,0.3686
69,0.3707,0.3707
70,0.3666,0.3666
71,0.3507,0.3507
72,0.3451,0.3451
73,0.3368,0.3368
74,0.319,0.319
75,0.3032,0.3032
76,0.2878,0.2878
77,0.2685,0.2685
78,0.2574,0.2574
79,0.2596,0.2596
80,0.2543,0.2543
81,0.2487,0.2487
82,0.2326,0.2326
83,0.2144,0.2144
84,0.1929,0.1929
85,0.183,0.183
86,0.1732,0.1732
87,0.1725,0.1725
88,0.1787,0.1787
89,0.1858,0.1858
90,0.2008,0.2008
91,0.2052,0.2052
92,0.1993,0.1993
93,0.195,0.195
94,0.1851,0.1851
95,0.1776,0.1776
96,0.1703,0.1703
97,0.1667,0.1667
98,0.1614,0.1614
99,0.1588,0.1588
100,0.1584,0.1584
101,0.16,0.16
102,0.163,0.163
103,0.1629,0.1629
104,0.1617,0.1617
105,0.1599,0.1599
106,0.1568,0.1568
107,0.1512,0.1512
108,0.1422,0.1422
109,0.1356,0.1356
110,0.1311,0.1311
111,0.1328,0.1328
112,0.1352,0.1352
113,0.1367,0.1367
114,0.1425,0.1425
115,0.1479,0.1479
116,0.1446,0.1446
117,0.1426,0.1426
118,0.1377,0.1377
119,0.1334,0.1334
120,0.1335,0.1335
121,0.1274,0.1274
122,0.1232,0.1232
123,0.1153,0.1153
124,0.1136,0.1136
125,0.1124,0.1124
126,0.1172,0.1172
127,0.1116,0.1116
128,0.1126,0.1126
129,0.11,0.11
130,0.1012,0.1012
131,0.0972,0.0972
132,0.0901,0.0901
133,0.0754,0.0754
134,0.0682,0.0682
135,0.0632,0.0632
136,0.0666,0.0666
137,0.0722,0.0722
138,0.0831,0.0831
139,0.0893,0.0893
140,0.0937,0.0937
141,0.097,0.097
142,0.093,0.093
143,0.0936,0.0936
144,0.0908,0.0908
145,0.0929,0.0929
146,0.0955,0.0955
147,0.0994,0.0994
148,0.1054,0.1054
149,0.1071,0.1071
150,0.107,0.107
151,0.1192,0.1192
152,0.1388,0.1388
153,0.1574,0.1574
154,0.1891,0.1891
155,0.202,0.202
156,0.1996,0.1996
157,0.2014,0.2014
158,0.2116,0.2116
159,0.237,0.237
160,0.2718,0.2718
161,0.3024,0.3024
162,0.327,0.327
163,0.363,0.363
164,0.386,0.386
165,0.4125,0.4125
166,0.4398,0.4398
167,0.4553,0.4553
168,0.4638,0.4638
169,0.4826,0.4826
170,0.4986,0.4986
171,0.5072,0.5072
172,0.5152,0.5152
173,0.5239,0.5239
174,0.5414,0.5414
175,0.5674,0.5674
176,0.5745,0.5745
177,0.5833,0.5833
178,0.5742,0.5742
179,0.5595,0.5595
180,0.5521,0.5521
181,0.5207,0.5207
182,0.4738,0.4738
183,0.4202,0.4202
184,0.375,0.375
185,0.369,0.369
186,0.3558,0.3558
187,0.3262,0.3262
188,0.3018,0.3018
189,0.2735,0.2735
190,0.2421,0.2421
191,0.2116,0.2116
192,0.188,0.188
193,0.1579,0.1579
194,0.1444,0.1444
195,0.1364,0.1364
196,0.1331,0.1331
197,0.1408,0.1408
198,0.133,0.133
199,0.139,0.139
200,0.1466,0.1466
201,0.1553,0.1553
202,0.161,0.161
203,0.1551,0.1551
204,0.124,0.124
205,0.1012,0.1012
206,0.0925,0.0925
207,0.0928,0.0928
208,0.1178,0.1178
209,0.1663,0.1663
210,0.2046,0.2046
211,0.2257,0.2257
212,0.2416,0.2416
213,0.2441,0.2441
214,0.2443,0.2443
215,0.251,0.251
216,0.2565,0.2565
217,0.2625,0.2625
218,0.2703,0.2703
219,0.2852,0.2852
220,0.3023,0.3023
221,0.304,0.304
222,0.3169,0.3169
223,0.3385,0.3385
224,0.3528,0.3528
225,0.3518,0.3518
226,0.3451,0.3451
227,0.3391,0.3391
228,0.3315,0.3315
229,0.3091,0.3091
230,0.2877,0.2877
231,0.2682,0.2682
232,0.2459,0.2459
233,0.2532,0.2532
234,0.2704,0.2704
235,0.2806,0.2806
236,0.2933,0.2933
237,0.2838,0.2838
238,0.2596,0.2596
239,0.2386,0.2386
240,0.2295,0.2295
241,0.2184,0.2184
242,0.2068,0.2068
243,0.1916,0.1916
244,0.1655,0.1655
245,0.1471,0.1471
246,0.1287,0.1287
247,0.1236,0.1236
248,0.13,0.13
249,0.1434,0.1434
250,0.1495,0.1495
251,0.1499,0.1499
252,0.1442,0.1442
253,0.1291,0.1291
254,0.1232,0.1232
255,0.1338,0.1338
256,0.1579,0.1579
257,0.1755,0.1755
258,0.199,0.199
259,0.217,0.217
260,0.2258,0.2258
261,0.2287,0.2287
262,0.2276,0.2276
263,0.2226,0.2226
264,0.2157,0.2157
265,0.2096,0.2096
266,0.2064,0.2064
267,0.2054,0.2054
268,0.2142,0.2142
269,0.227,0.227
270,0.2412,0.2412
271,0.2504,0.2504
272,0.252,0.252
273,0.2563,0.2563
274,0.2623,0.2623
275,0.274,0.274
276,0.2813,0.2813
277,0.296,0.296
278,0.302,0.302
279,0.2962,0.2962
280,0.2887,0.2887
281,0.2942,0.2942
282,0.3104,0.3104
283,0.3189,0.3189
284,0.3359,0.3359
285,0.3555,0.3555
286,0.3587,0.3587
287,0.3612,0.3612
288,0.3619,0.3619
289,0.3624,0.3624
290,0.3596,0.3596
291,0.3594,0.3594
292,0.3668,0.3668
293,0.3674,0.3674
294,0.3816,0.3816
295,0.4093,0.4093
296,0.4213,0.4213
297,0.4121,0.4121
298,0.401,0.401
299,0.3936,0.3936
300,0.3796,0.3796
301,0.37,0.37
302,0.353,0.353
303,0.3347,0.3347
304,0.3162,0.3162
305,0.3071,0.3071
306,0.2784,0.2784
307,0.236,0.236
308,0.2135,0.2135
309,0.1993,0.1993
310,0.188,0.188
311,0.1911,0.1911
312,0.2008,0.2008
313,0.2184,0.2184
314,0.2172,0.2172
315,0.2127,0.2127
316,0.2082,0.2082
317,0.1931,0.1931
318,0.1924,0.1924
319,0.2029,0.2029
320,0.2162,0.2162
321,0.2255,0.2255
322,0.2244,0.2244
323,0.2153,0.2153
324,0.2121,0.2121
325,0.211,0.211
326,0.2015,0.2015
327,0.193,0.193
328,0.1863,0.1863
329,0.1952,0.1952
330,0.2161,0.2161
331,0.2376,0.2376
332,0.237,0.237
333,0.2334,0.2334
334,0.2317,0.2317
335,0.2225,0.2225
336,0.2192,0.2192
337,0.2167,0.2167
338,0.216,0.216
339,0.2126,0.2126
340,0.2039,0.2039
341,0.2006,0.2006
342,0.1957,0.1957
343,0.1945,0.1945
344,0.189,0.189
345,0.1808,0.1808
346,0.1692,0.1692
347,0.1607,0.1607
348,0.1451,0.1451
349,0.1347,0.1347
350,0.1248,0.1248
351,0.1125,0.1125
352,0.103,0.103
353,0.0949,0.0949
354,0.0899,0.0899
355,0.0893,0.0893
356,0.0841,0.0841
357,0.0737,0.0737
358,0.0699,0.0699
359,0.0616,0.0616
360,0.0544,0.0544
361,0.0501,0.0501
362,0.0458,0.0458
363,0.0423,0.0423
364,0.0453,0.0453
365,0.0539,0.0539
366,0.061,0.061
367,0.0637,0.0637
368,0.071,0.071
369,0.082,0.082
370,0.0889,0.0889
371,0.097,0.097
372,0.112,0.112
373,0.132,0.132
374,0.1522,0.1522
375,0.1622,0.1622
376,0.1604,0.1604
377,0.1552,0.1552
378,0.159,0.159
379,0.1558,0.1558
380,0.1519,0.1519
381,0.154,0.154
382,0.1528,0.1528
383,0.1549,0.1549
384,0.154,0.154
385,0.1534,0.1534
386,0.1537,0.1537
387,0.1486,0.1486
388,0.1509,0.1509
389,0.1461,0.1461
390,0.1403,0.1403
391,0.1377,0.1377
392,0.1282,0.1282
393,0.1112,0.1112
394,0.0989,0.0989
395,0.0888,0.0888
396,0.0782,0.0782
397,0.0678,0.0678
398,0.0605,0.0605
399,0.0549,0.0549
400,0.0485,0.0485
401,0.0445,0.0445
402,0.0403,0.0403
403,0.0383,0.0383
404,0.0356,0.0356
405,0.036,0.036
406,0.0434,0.0434
407,0.0519,0.0519
408,0.0568,0.0568
409,0.0576,0.0576
410,0.058,0.058
411,0.0551,0.0551
412,0.0571,0.0571
413,0.0531,0.0531
414,0.0468,0.0468
415,0.0452,0.0452
416,0.0494,0.0494
417,0.056,0.056
418,0.0582,0.0582
419,0.0514,0.0514
420,0.0376,0.0376
421,0.032,0.032
422,0.0346,0.0346
423,0.0327,0.0327
424,0.0353,0.0353
425,0.0456,0.0456
426,0.0612,0.0612
427,0.0754,0.0754
428,0.0865,0.0865
429,0.0906,0.0906
430,0.0914,0.0914
431,0.0963,0.0963
432,0.1024,0.1024
433,0.1097,0.1097
434,0.108,0.108
435,0.1058,0.1058
436,0.1056,0.1056
437,0.1098,0.1098
438,0.1172,0.1172
439,0.1311,0.1311
440,0.1457,0.1457
441,0.1603,0.1603
442,0.157,0.157
443,0.1508,0.1508
444,0.1346,0.1346
445,0.1197,0.1197
446,0.1145,0.1145
447,0.1128,0.1128
448,0.1107,0.1107
449,0.1173,0.1173
450,0.1327,0.1327
451,0.1512,0.1512
452,0.1582,0.1582
453,0.1544,0.1544
454,0.1573,0.1573
455,0.1568,0.1568
456,0.1462,0.1462
457,0.1425,0.1425
458,0.1406,0.1406
459,0.1342,0.1342
460,0.1387,0.1387
461,0.1384,0.1384
462,0.1323,0.1323
463,0.1309,0.1309
464,0.1253,0.1253
465,0.125,0.125
466,0.1202,0.1202
467,0.1076,0.1076
468,0.1036,0.1036
469,0.0988,0.0988
470,0.0976,0.0976
471,0.093,0.093
472,0.0906,0.0906
473,0.0913,0.0913
474,0.0926,0.0926
475,0.0909,0.0909
476,0.0906,0.0906
477,0.0825,0.0825
478,0.0723,0.0723
479,0.0641,0.0641
480,0.0576,0.0576
481,0.0532,0.0532
482,0.0455,0.0455
483,0.04,0.04
484,0.0363,0.0363
485,0.0315,0.0315
486,0.0303,0.0303
487,0.0293,0.0293
488,0.0305,0.0305
489,0.0288,0.0288
490,0.0271,0.0271
491,0.0235,0.0235
492,0.02,0.02
493,0.0182,0.0182
494,0.0195,0.0195
495,0.018,0.018
496,0.0159,0.0159
497,0.0173,0.0173
498,0.0218,0.0218
499,0.029,0.029
500,0.0376,0.0376
501,0.0429,0.0429
502,0.046,0.046
503,0.0452,0.0452
504,0.0464,0.0464
505,0.0487,0.0487
506,0.0516,0.0516
507,0.0515,0.0515
508,0.0551,0.0551
509,0.0592,0.0592
510,0.065,0.065
511,0.0703,0.0703
512,0.0833,0.0833
513,0.101,0.101
514,0.1102,0.1102
515,0.1097,0.1097
516,0.0983,0.0983
517,0.0901,0.0901
518,0.0911,0.0911
519,0.101,0.101
520,0.1294,0.1294
521,0.183,0.183
522,0.252,0.252
523,0.3055,0.3055
524,0.3225,0.3225
525,0.3316,0.3316
526,0.3208,0.3208
527,0.307,0.307
528,0.2918,0.2918
529,0.2732,0.2732
530,0.2546,0.2546
531,0.2314,0.2314
532,0.2252,0.2252
533,0.2206,0.2206
534,0.2226,0.2226
535,0.2346,0.2346
536,0.2455,0.2455
537,0.2542,0.2542
538,0.2736,0.2736
539,0.2699,0.2699
540,0.252,0.252
541,0.2583,0.2583
542,0.2628,0.2628
543,0.2596,0.2596
544,0.2592,0.2592
545,0.2763,0.2763
546,0.2727,0.2727
547,0.2516,0.2516
548,0.2494,0.2494
549,0.248,0.248
550,0.2274,0.2274
551,0.2228,0.2228
552,0.2179,0.2179
553,0.2074,0.2074
554,0.1972,0.1972
555,0.1867,0.1867
556,0.1823,0.1823
557,0.1859,0.1859
558,0.1764,0.1764
559,0.1717,0.1717
560,0.1679,0.1679
561,0.1647,0.1647
562,0.1634,0.1634
563,0.1654,0.1654
564,0.1654,0.1654
565,0.1503,0.1503
566,0.1488,0.1488
567,0.1512,0.1512
568,0.1552,0.1552
569,0.1804,0.1804
570,0.2155,0.2155
571,0.2387,0.2387
572,0.2558,0.2558
573,0.2771,0.2771
574,0.2902,0.2902
575,0.2896,0.2896
576,0.289,0.289
577,0.2852,0.2852
578,0.2882,0.2882
579,0.2854,0.2854
580,0.2829,0.2829
581,0.2699,0.2699
582,0.2629,0.2629
583,0.2524,0.2524
584,0.2455,0.2455
585,0.232,0.232
586,0.2166,0.2166
587,0.2033,0.2033
588,0.1888,0.1888
589,0.174,0.174
590,0.161,0.161
591,0.1562,0.1562
592,0.1592,0.1592
593,0.1776,0.1776
594,0.2293,0.2293
595,0.2688,0.2688
596,0.2792,0.2792
597,0.2988,0.2988
598,0.3325,0.3325
599,0.3488,0.3488
600,0.3713,0.3713
601,0.3936,0.3936
602,0.4113,0.4113
603,0.4127,0.4127
604,0.4044,0.4044
605,0.3976,0.3976
606,0.3832,0.3832
607,0.3737,0.3737
608,0.3584,0.3584
609,0.3412,0.3412
610,0.3144,0.3144
611,0.294,0.294
612,0.2779,0.2779
613,0.2807,0.2807
614,0.2894,0.2894
615,0.2975,0.2975
616,0.3314,0.3314
617,0.3869,0.3869
618,0.455,0.455
619,0.5258,0.5258
620,0.5783,0.5783
621,0.6141,0.6141
622,0.6314,0.6314
623,0.6384,0.6384
624,0.6384,0.6384
625,0.6282,0.6282
626,0.6099,0.6099
627,0.6027,0.6027
628,0.5993,0.5993
629,0.5963,0.5963
630,0.5839,0.5839
631,0.5893,0.5893
632,0.5894,0.5894
633,0.5807,0.5807
634,0.5819,0.5819
635,0.5865,0.5865
636,0.6038,0.6038
637,0.6162,0.6162
638,0.6167,0.6167
639,0.6132,0.6132
640,0.6118,0.6118
641,0.6173,0.6173
642,0.624,0.624
643,0.6338,0.6338
644,0.6475,0.6475
645,0.6522,0.6522
646,0.6392,0.6392
647,0.6294,0.6294
648,0.621,0.621
649,0.5995,0.5995
650,0.5725,0.5725
651,0.5549,0.5549
652,0.5556,0.5556
653,0.5705,0.5705
654,0.5762,0.5762
655,0.5781,0.5781
656,0.5572,0.5572
657,0.5056,0.5056
658,0.4455,0.4455
659,0.4237,0.4237
660,0.4085,0.4085
661,0.4098,0.4098
662,0.3708,0.3708
663,0.329,0.329
664,0.2695,0.2695
665,0.2242,0.2242
666,0.2125,0.2125
667,0.2452,0.2452
668,0.2717,0.2717
669,0.2991,0.2991
670,0.3227,0.3227
671,0.3235,0.3235
672,0.3278,0.3278
673,0.3401,0.3401
674,0.356,0.356
675,0.3824,0.3824
676,0.4155,0.4155
677,0.4492,0.4492
678,0.4809,0.4809
679,0.5266,0.5266
680,0.5595,0.5595
681,0.5789,0.5789
682,0.5822,0.5822
683,0.6096,0.6096
684,0.6331,0.6331
685,0.6588,0.6588
686,0.6733,0.6733
687,0.6771,0.6771
688,0.6817,0.6817
689,0.6859,0.6859
690,0.6786,0.6786
691,0.6799,0.6799
692,0.6755,0.6755
693,0.6715,0.6715
694,0.6691,0.6691
695,0.6446,0.6446
696,0.6423,0.6423
697,0.634,0.634
698,0.6403,0.6403
699,0.6426,0.6426
700,0.6474,0.6474
701,0.6632,0.6632
702,0.6685,0.6685
703,0.7055,0.7055
704,0.7143,0.7143
705,0.7196,0.7196
706,0.7064,0.7064
707,0.6926,0.6926
708,0.6643,0.6643
709,0.6344,0.6344
710,0.6083,0.6083
711,0.6053,0.6053
712,0.5822,0.5822
713,0.5519,0.5519
714,0.5425,0.5425
715,0.554,0.554
716,0.5491,0.5491
717,0.5576,0.5576
718,0.5519,0.5519
719,0.5225,0.5225
720,0.5315,0.5315
721,0.5264,0.5264
722,0.5318,0.5318
723,0.5348,0.5348
724,0.5296,0.5296
725,0.5324,0.5324
726,0.5376,0.5376
727,0.5433,0.5433
728,0.5217,0.5217
729,0.4987,0.4987
730,0.4886,0.4886
731,0.4889,0.4889
732,0.4901,0.4901
733,0.4859,0.4859
734,0.4672,0.4672
735,0.4261,0.4261
736,0.3744,0.3744
737,0.3442,0.3442
738,0.331,0.331
739,0.3379,0.3379
740,0.3508,0.3508
741,0.3507,0.3507
742,0.3452,0.3452
743,0.3444,0.3444
744,0.33,0.33
745,0.323,0.323
746,0.3191,0.3191
747,0.3074,0.3074
748,0.2906,0.2906
749,0.2801,0.2801
750,0.2822,0.2822
751,0.2774,0.2774
752,0.2822,0.2822
753,0.3215,0.3215
754,0.3694,0.3694
755,0.4301,0.4301
756,0.4855,0.4855
757,0.5537,0.5537
758,0.6083,0.6083
759,0.6596,0.6596
760,0.6937,0.6937
761,0.7096,0.7096
762,0.7107,0.7107
763,0.718,0.718
764,0.7312,0.7312
765,0.7262,0.7262
766,0.7228,0.7228
767,0.7035,0.7035
768,0.701,0.701
769,0.6909,0.6909
770,0.6811,0.6811
771,0.6728,0.6728
772,0.6671,0.6671
773,0.6621,0.6621
774,0.6669,0.6669
775,0.6802,0.6802
776,0.667,0.667
777,0.658,0.658
778,0.6524,0.6524
779,0.6496,0.6496
780,0.654,0.654
781,0.6466,0.6466
782,0.6427,0.6427
783,0.6354,0.6354
784,0.6238,0.6238
785,0.6232,0.6232
786,0.6456,0.6456
787,0.6519,0.6519
788,0.6785,0.6785
789,0.6825,0.6825
790,0.6714,0.6714
791,0.6494,0.6494
792,0.6398,0.6398
793,0.6187,0.6187
794,0.6109,0.6109
795,0.587,0.587
796,0.567,0.567
797,0.5311,0.5311
798,0.5044,0.5044
799,0.4833,0.4833
800,0.4642,0.4642
801,0.443,0.443
802,0.4302,0.4302
803,0.4428,0.4428
804,0.4635,0.4635
805,0.4963,0.4963
806,0.4962,0.4962
807,0.4776,0.4776
808,0.4521,0.4521
809,0.4268,0.4268
810,0.4205,0.4205
811,0.4426,0.4426
812,0.4629,0.4629
813,0.4728,0.4728
814,0.4716,0.4716
815,0.4582,0.4582
816,0.4437,0.4437
817,0.4301,0.4301
818,0.4158,0.4158
819,0.4091,0.4091
820,0.419,0.419
821,0.4187,0.4187
822,0.4185,0.4185
823,0.422,0.422
824,0.4302,0.4302
825,0.4202,0.4202
826,0.4161,0.4161
827,0.398,0.398
828,0.3864,0.3864
829,0.3729,0.3729
830,0.3522,0.3522
831,0.3225,0.3225
832,0.3006,0.3006
833,0.2832,0.2832
834,0.2531,0.2531
835,0.2399,0.2399
836,0.239,0.239
837,0.2438,0.2438
838,0.232,0.232
839,0.2072,0.2072
840,0.1942,0.1942
841,0.1777,0.1777
842,0.1694,0.1694
843,0.1569,0.1569
844,0.1488,0.1488
845,0.1416,0.1416
846,0.1462,0.1462
847,0.1598,0.1598
848,0.1806,0.1806
849,0.204,0.204
850,0.217,0.217
851,0.2214,0.2214
852,0.244,0.244
853,0.262,0.262
854,0.2671,0.2671
855,0.2592,0.2592
856,0.2512,0.2512
857,0.2501,0.2501
858,0.258,0.258
859,0.2659,0.2659
860,0.2682,0.2682
861,0.2746,0.2746
862,0.2629,0.2629
863,0.2588,0.2588
864,0.2564,0.2564
865,0.2626,0.2626
866,0.2631,0.2631
867,0.272,0.272
868,0.284,0.284
869,0.2951,0.2951
870,0.312,0.312
871,0.3224,0.3224
872,0.3331,0.3331
873,0.348,0.348
874,0.3471,0.3471
875,0.3303,0.3303
876,0.3254,0.3254
877,0.3298,0.3298
878,0.3241,0.3241
879,0.3262,0.3262
880,0.3163,0.3163
881,0.3094,0.3094
882,0.3432,0.3432
883,0.3868,0.3868
884,0.4155,0.4155
885,0.442,0.442
886,0.4512,0.4512
887,0.4456,0.4456
888,0.4534,0.4534
889,0.4625,0.4625
890,0.464,0.464
891,0.4654,0.4654
892,0.4683,0.4683
893,0.4719,0.4719
894,0.4792,0.4792
895,0.4886,0.4886
896,0.5003,0.5003
897,0.4897,0.4897
898,0.4576,0.4576
899,0.407,0.407
900,0.379,0.379
901,0.3697,0.3697
902,0.3801,0.3801
903,0.3988,0.3988
904,0.4088,0.4088
905,0.4142,0.4142
906,0.4227,0.4227
907,0.441,0.441
908,0.473,0.473
909,0.4879,0.4879
910,0.5016,0.5016
911,0.4926,0.4926
912,0.5106,0.5106
913,0.5407,0.5407
914,0.5698,0.5698
915,0.5992,0.5992
916,0.638,0.638
917,0.6635,0.6635
918,0.6864,0.6864
919,0.7198,0.7198
920,0.7294,0.7294
921,0.7218,0.7218
922,0.7086,0.7086
923,0.701,0.701
924,0.6888,0.6888
925,0.6953,0.6953
926,0.6886,0.6886
927,0.6985,0.6985
928,0.681,0.681
929,0.6769,0.6769
930,0.685,0.685
931,0.6957,0.6957
932,0.7158,0.7158
933,0.7228,0.7228
934,0.7478,0.7478
935,0.7438,0.7438
936,0.7386,0.7386
937,0.7302,0.7302
938,0.7348,0.7348
939,0.7287,0.7287
940,0.721,0.721
941,0.7081,0.7081
942,0.6995,0.6995
943,0.6902,0.6902
944,0.6396,0.6396
945,0.5809,0.5809
946,0.5339,0.5339
947,0.4924,0.4924
948,0.4609,0.4609
949,0.4023,0.4023
950,0.3729,0.3729
951,0.385,0.385
952,0.419,0.419
953,0.4671,0.4671
954,0.5142,0.5142
955,0.5553,0.5553
956,0.6052,0.6052
957,0.6456,0.6456
958,0.6304,0.6304
959,0.615,0.615
960,0.6071,0.6071
961,0.5816,0.5816
962,0.557,0.557
963,0.5101,0.5101
964,0.4815,0.4815
965,0.4374,0.4374
966,0.4022,0.4022
967,0.3915,0.3915
968,0.3834,0.3834
969,0.3662,0.3662
970,0.355,0.355
971,0.3502,0.3502
972,0.3622,0.3622
973,0.3605,0.3605
974,0.355,0.355
975,0.3425,0.3425
976,0.3156,0.3156
977,0.2943,0.2943
978,0.2949,0.2949
979,0.3107,0.3107
980,0.3249,0.3249
981,0.3395,0.3395
982,0.3362,0.3362
983,0.3481,0.3481
984,0.3582,0.3582
985,0.3614,0.3614
986,0.3658,0.3658
987,0.3806,0.3806
988,0.3858,0.3858
989,0.3877,0.3877
990,0.3738,0.3738
991,0.375,0.375
992,0.3658,0.3658
993,0.3375,0.3375
994,0.3235,0.3235
995,0.3346,0.3346
996,0.351,0.351
997,0.3697,0.3697
998,0.3564,0.3564
999,0.3303,0.3303
1000,0.2938,0.2938
1001,0.2312,0.2312
1002,0.204,0.204
1003,0.2026,0.2026
1004,0.1983,0.1983
1005,0.1982,0.1982
1006,0.2015,0.2015
1007,0.1962,0.1962
1008,0.1899,0.1899
1009,0.1727,0.1727
1010,0.161,0.161
1011,0.1477,0.1477
1012,0.1364,0.1364
1013,0.1252,0.1252
1014,0.1148,0.1148
1015,0.1121,0.1121
1016,0.1032,0.1032
1017,0.0907,0.0907
1018,0.0694,0.0694
1019,0.0518,0.0518
1020,0.0397,0.0397
1021,0.0376,0.0376
1022,0.0368,0.0368
1023,0.0343,0.0343
1024,0.0372,0.0372
1025,0.0428,0.0428
1026,0.0548,0.0548
1027,0.0738,0.0738
1028,0.0869,0.0869
1029,0.0927,0.0927
1030,0.0882,0.0882
1031,0.0847,0.0847
1032,0.078,0.078
1033,0.068,0.068
1034,0.0592,0.0592
1035,0.0539,0.0539
1036,0.0503,0.0503
1037,0.0507,0.0507
1038,0.0544,0.0544
1039,0.0584,0.0584
1040,0.0632,0.0632
1041,0.0648,0.0648
1042,0.0607,0.0607
1043,0.054,0.054
1044,0.0572,0.0572
1045,0.069,0.069
1046,0.0873,0.0873
1047,0.1136,0.1136
1048,0.1452,0.1452
1049,0.1849,0.1849
1050,0.227,0.227
1051,0.2644,0.2644
1052,0.2893,0.2893
1053,0.2898,0.2898
1054,0.2863,0.2863
1055,0.2783,0.2783
1056,0.276,0.276
1057,0.2811,0.2811
1058,0.2895,0.2895
1059,0.2858,0.2858
1060,0.2955,0.2955
1061,0.2994,0.2994
1062,0.2967,0.2967
1063,0.2932,0.2932
1064,0.2741,0.2741
1065,0.2525,0.2525
1066,0.2322,0.2322
1067,0.218,0.218
1068,0.2067,0.2067
1069,0.1986,0.1986
1070,0.1902,0.1902
1071,0.1871,0.1871
1072,0.1793,0.1793
1073,0.1704,0.1704
1074,0.1649,0.1649
1075,0.1643,0.1643
1076,0.1715,0.1715
1077,0.1705,0.1705
1078,0.1668,0.1668
1079,0.1609,0.1609
1080,0.1625,0.1625
1081,0.1631,0.1631
1082,0.161,0.161
1083,0.1609,0.1609
1084,0.1666,0.1666
1085,0.1708,0.1708
1086,0.1736,0.1736
1087,0.1824,0.1824
1088,0.1828,0.1828
1089,0.1769,0.1769
1090,0.1771,0.1771
1091,0.1738,0.1738
1092,0.1775,0.1775
1093,0.1745,0.1745
1094,0.1826,0.1826
1095,0.1938,0.1938
1096,0.1992,0.1992
1097,0.1964,0.1964
1098,0.1944,0.1944
1099,0.1917,0.1917
1100,0.1804,0.1804
1101,0.1695,0.1695
1102,0.1574,0.1574
1103,0.1449,0.1449
1104,0.1394,0.1394
1105,0.1394,0.1394
1106,0.1286,0.1286
1107,0.1157,0.1157
1108,0.1022,0.1022
1109,0.0866,0.0866
1110,0.0656,0.0656
1111,0.0524,0.0524
1112,0.0418,0.0418
1113,0.0324,0.0324
1114,0.0266,0.0266
1115,0.0217,0.0217
1116,0.0182,0.0182
1117,0.016,0.016
1118,0.0146,0.0146
1119,0.015,0.015
1120,0.0179,0.0179
1121,0.0212,0.0212
1122,0.0307,0.0307
1123,0.0472,0.0472
1124,0.0778,0.0778
1125,0.1051,0.1051
1126,0.1206,0.1206
1127,0.1281,0.1281
1128,0.1231,0.1231
1129,0.1324,0.1324
1130,0.1512,0.1512
1131,0.1777,0.1777
1132,0.21,0.21
1133,0.2351,0.2351
1134,0.2456,0.2456
1135,0.2406,0.2406
1136,0.2312,0.2312
1137,0.2144,0.2144
1138,0.1875,0.1875
1139,0.1821,0.1821
1140,0.1901,0.1901
1141,0.1844,0.1844
1142,0.173,0.173
1143,0.167,0.167
1144,0.1546,0.1546
1145,0.1331,0.1331
1146,0.1226,0.1226
1147,0.1128,0.1128
1148,0.0886,0.0886
1149,0.071,0.071
1150,0.0613,0.0613
1151,0.0599,0.0599
1152,0.065,0.065
1153,0.0712,0.0712
1154,0.0781,0.0781
1155,0.083,0.083
1156,0.0864,0.0864
1157,0.086,0.086
1158,0.0817,0.0817
1159,0.0784,0.0784
1160,0.0829,0.0829
1161,0.0782,0.0782
1162,0.0662,0.0662
1163,0.0531,0.0531
1164,0.049,0.049
1165,0.0548,0.0548
1166,0.0554,0.0554
1167,0.0464,0.0464
1168,0.0355,0.0355
1169,0.0272,0.0272
1170,0.029,0.029
1171,0.0405,0.0405
1172,0.0467,0.0467
1173,0.0477,0.0477
1174,0.0463,0.0463
1175,0.0453,0.0453
1176,0.0406,0.0406
