Hour,Zone1,Zone2
7877,55791,55791
7878,59019,59019
7879,67843,67843
7880,74759,74759
7881,76914,76914
7882,77417,77417
7883,78184,78184
7884,78686,78686
7885,77930,77930
7886,77615,77615
7887,76634,76634
7888,76468,76468
7889,77389,77389
7890,79577,79577
7891,78508,78508
7892,76429,76429
7893,72252,72252
7894,68538,68538
7895,64965,64965
7896,60170,60170
7897,56584,56584
7898,54576,54576
7899,53483,53483
7900,53871,53871
7901,55273,55273
7902,58867,58867
7903,67507,67507
7904,74322,74322
7905,76152,76152
7906,76061,76061
7907,76475,76475
7908,77192,77192
7909,76415,76415
7910,75955,75955
7911,74954,74954
7912,74684,74684
7913,76051,76051
7914,78823,78823
7915,77944,77944
7916,75988,75988
7917,71927,71927
7918,68343,68343
7919,65097,65097
7920,60379,60379
7921,56773,56773
7922,54922,54922
7923,54183,54183
7924,54399,54399
7925,55669,55669
7926,59075,59075
7927,67479,67479
7928,74471,74471
7929,76087,76087
7930,76032,76032
7931,76554,76554
7932,76640,76640
7933,75532,75532
7934,74116,74116
7935,72715,72715
7936,72329,72329
7937,74152,74152
7938,77071,77071
7939,75826,75826
7940,73487,73487
7941,69090,69090
7942,65760,65760
7943,63198,63198
7944,59250,59250
7945,55663,55663
7946,53654,53654
7947,52389,52389
7948,52037,52037
7949,52130,52130
7950,52080,52080
7951,52934,52934
7952,56449,56449
7953,60150,60150
7954,63284,63284
7955,65071,65071
7956,65784,65784
7957,64872,64872
7958,62986,62986
7959,61514,61514
7960,61241,61241
7961,63346,63346
7962,66908,66908
7963,66508,66508
7964,64547,64547
7965,60997,60997
7966,58606,58606
7967,57469,57469
7968,54334,54334
7969,51134,51134
7970,48445,48445
7971,47173,47173
7972,46797,46797
7973,46819,46819
7974,46265,46265
7975,46156,46156
7976,48292,48292
7977,51662,51662
7978,55408,55408
7979,58258,58258
7980,61115,61115
7981,61076,61076
7982,59302,59302
7983,57933,57933
7984,57918,57918
7985,60185,60185
7986,63116,63116
7987,63820,63820
7988,62276,62276
7989,59752,59752
7990,58091,58091
7991,57531,57531
7992,53679,53679
7993,50335,50335
7994,48619,48619
7995,48168,48168
7996,48882,48882
7997,50939,50939
7998,55643,55643
7999,65199,65199
8000,73041,73041
8001,75313,75313
8002,75870,75870
8003,76653,76653
8004,78093,78093
8005,77631,77631
8006,77407,77407
8007,76426,76426
8008,76314,76314
8009,77113,77113
8010,78640,78640
8011,77600,77600
8012,75758,75758
8013,71736,71736
8014,67976,67976
8015,64343,64343
8016,59149,59149
8017,55264,55264
8018,53074,53074
8019,52097,52097
8020,52693,52693
8021,54398,54398
8022,58359,58359
8023,66800,66800
8024,74050,74050
8025,76009,76009
8026,75688,75688
8027,76442,76442
8028,77698,77698
8029,77327,77327
8030,76843,76843
8031,75875,75875
8032,75735,75735
8033,76914,76914
8034,78653,78653
8035,77730,77730
8036,75891,75891
8037,71812,71812
8038,67918,67918
8039,63644,63644
8040,58496,58496
8041,54804,54804
8042,52625,52625
8043,51560,51560
8044,52272,52272
8045,54152,54152
8046,57984,57984
8047,66906,66906
8048,73708,73708
8049,75879,75879
8050,75930,75930
8051,76812,76812
8052,77571,77571
8053,76643,76643
8054,76027,76027
8055,75113,75113
8056,74969,74969
8057,76506,76506
8058,78914,78914
8059,78042,78042
8060,76187,76187
8061,71910,71910
8062,68004,68004
8063,64278,64278
8064,59038,59038
8065,55153,55153
8066,53167,53167
8067,52302,52302
8068,52767,52767
8069,54287,54287
8070,57946,57946
8071,66503,66503
8072,73728,73728
8073,75557,75557
8074,75373,75373
8075,75953,75953
8076,76519,76519
8077,75309,75309
8078,74475,74475
8079,73427,73427
8080,73511,73511
8081,75490,75490
8082,78609,78609
8083,77836,77836
8084,75920,75920
8085,71777,71777
8086,67908,67908
8087,64453,64453
8088,59629,59629
8089,55726,55726
8090,53889,53889
8091,53364,53364
8092,53473,53473
8093,54939,54939
8094,58526,58526
8095,67276,67276
8096,74531,74531
8097,76879,76879
8098,76741,76741
8099,77324,77324
8100,77609,77609
8101,76558,76558
8102,74899,74899
8103,73192,73192
8104,72905,72905
8105,74518,74518
8106,76715,76715
8107,75413,75413
8108,73168,73168
8109,69198,69198
8110,65437,65437
8111,62361,62361
8112,58025,58025
8113,53946,53946
8114,51444,51444
8115,50197,50197
8116,49998,49998
8117,50427,50427
8118,50791,50791
8119,52398,52398
8120,56317,56317
8121,59446,59446
8122,62061,62061
8123,63434,63434
8124,64475,64475
8125,63773,63773
8126,61842,61842
8127,60108,60108
8128,60326,60326
8129,63110,63110
8130,66329,66329
8131,65637,65637
8132,63582,63582
8133,60173,60173
8134,57755,57755
8135,56492,56492
8136,53073,53073
8137,49690,49690
8138,47296,47296
8139,46018,46018
8140,45786,45786
8141,46036,46036
8142,45777,45777
8143,45685,45685
8144,48000,48000
8145,50873,50873
8146,54290,54290
8147,56679,56679
8148,58894,58894
8149,58452,58452
8150,56622,56622
8151,55030,55030
8152,54836,54836
8153,57443,57443
8154,61256,61256
8155,62284,62284
8156,61045,61045
8157,58971,58971
8158,57070,57070
8159,56150,56150
8160,52300,52300
8161,48907,48907
8162,47060,47060
8163,46424,46424
8164,47242,47242
8165,49205,49205
8166,54065,54065
8167,64183,64183
8168,72065,72065
8169,74378,74378
8170,74322,74322
8171,74634,74634
8172,75428,75428
8173,74555,74555
8174,74175,74175
8175,73202,73202
8176,73111,73111
8177,75151,75151
8178,78492,78492
8179,77491,77491
8180,75550,75550
8181,71281,71281
8182,67435,67435
8183,63665,63665
8184,58375,58375
8185,54629,54629
8186,52454,52454
8187,51800,51800
8188,52565,52565
8189,54179,54179
8190,58074,58074
8191,66777,66777
8192,74050,74050
8193,75387,75387
8194,74872,74872
8195,75546,75546
8196,76103,76103
8197,75100,75100
8198,74428,74428
8199,73419,73419
8200,73414,73414
8201,75728,75728
8202,78804,78804
8203,77758,77758
8204,75746,75746
8205,71641,71641
8206,67770,67770
8207,63766,63766
8208,58828,58828
8209,55148,55148
8210,52898,52898
8211,52020,52020
8212,52445,52445
8213,53920,53920
8214,57944,57944
8215,66841,66841
8216,74453,74453
8217,76475,76475
8218,76328,76328
8219,76748,76748
8220,77309,77309
8221,76310,76310
8222,75556,75556
8223,74530,74530
8224,74181,74181
8225,75972,75972
8226,78980,78980
8227,78186,78186
8228,76158,76158
8229,71944,71944
8230,68203,68203
8231,64373,64373
8232,59512,59512
8233,56005,56005
8234,53844,53844
8235,53395,53395
8236,53833,53833
8237,55175,55175
8238,58863,58863
8239,67395,67395
8240,74611,74611
8241,76119,76119
8242,75516,75516
8243,75902,75902
8244,77018,77018
8245,76301,76301
8246,75737,75737
8247,74696,74696
8248,74586,74586
8249,76870,76870
8250,79573,79573
8251,78563,78563
8252,76626,76626
8253,72540,72540
8254,68625,68625
8255,65028,65028
8256,60197,60197
8257,56689,56689
8258,54509,54509
8259,53584,53584
8260,53897,53897
8261,55212,55212
8262,58821,58821
8263,67094,67094
8264,74435,74435
8265,76921,76921
8266,77150,77150
8267,77812,77812
8268,78059,78059
8269,76913,76913
8270,75600,75600
8271,74362,74362
8272,74185,74185
8273,75936,75936
8274,77273,77273
8275,75563,75563
8276,73074,73074
8277,68840,68840
8278,65338,65338
8279,62300,62300
8280,57937,57937
8281,54135,54135
8282,51749,51749
8283,50249,50249
8284,50035,50035
8285,50285,50285
8286,50507,50507
8287,51712,51712
8288,55720,55720
8289,59446,59446
8290,62086,62086
8291,63764,63764
8292,64526,64526
8293,63263,63263
8294,61623,61623
8295,60132,60132
8296,60327,60327
8297,63043,63043
8298,65756,65756
8299,65492,65492
8300,63468,63468
8301,60128,60128
8302,57791,57791
8303,56462,56462
8304,53097,53097
8305,49439,49439
8306,47169,47169
8307,46010,46010
8308,45646,45646
8309,45799,45799
8310,45688,45688
8311,45262,45262
8312,47197,47197
8313,50655,50655
8314,54292,54292
8315,56936,56936
8316,59529,59529
8317,58993,58993
8318,57071,57071
8319,55679,55679
8320,55459,55459
8321,58528,58528
8322,62039,62039
8323,62891,62891
8324,61810,61810
8325,59506,59506
8326,57818,57818
8327,57296,57296
8328,53812,53812
8329,50847,50847
8330,49144,49144
8331,48649,48649
8332,49185,49185
8333,51222,51222
8334,55742,55742
8335,65186,65186
8336,73002,73002
8337,75362,75362
8338,75380,75380
8339,75836,75836
8340,76497,76497
8341,75839,75839
8342,75192,75192
8343,73973,73973
8344,73750,73750
8345,75811,75811
8346,78108,78108
8347,77177,77177
8348,75171,75171
8349,71013,71013
8350,67281,67281
8351,63726,63726
8352,58356,58356
8353,54596,54596
8354,52606,52606
8355,51776,51776
8356,52067,52067
8357,53628,53628
8358,57246,57246
8359,65958,65958
8360,73516,73516
8361,75782,75782
8362,75544,75544
8363,75916,75916
8364,76324,76324
8365,75268,75268
8366,74674,74674
8367,73697,73697
8368,73360,73360
8369,75370,75370
8370,77869,77869
8371,77037,77037
8372,75161,75161
8373,71275,71275
8374,67426,67426
8375,63765,63765
8376,58639,58639
8377,54513,54513
8378,52272,52272
8379,51221,51221
8380,51648,51648
8381,53258,53258
8382,57020,57020
8383,66025,66025
8384,73538,73538
8385,75701,75701
8386,75607,75607
8387,76374,76374
8388,76960,76960
8389,75975,75975
8390,75499,75499
8391,74598,74598
8392,74513,74513
8393,76226,76226
8394,77653,77653
8395,76346,76346
8396,74193,74193
8397,69959,69959
8398,66080,66080
8399,62460,62460
8400,56956,56956
8401,52726,52726
8402,50383,50383
8403,49230,49230
8404,49490,49490
8405,51141,51141
8406,55075,55075
8407,63847,63847
8408,71054,71054
8409,73450,73450
8410,73323,73323
8411,73910,73910
8412,74411,74411
8413,73367,73367
8414,72582,72582
8415,71573,71573
8416,71056,71056
8417,72901,72901
8418,75479,75479
8419,74695,74695
8420,72596,72596
8421,68513,68513
8422,64656,64656
8423,61019,61019
8424,55848,55848
8425,51868,51868
8426,49370,49370
8427,48353,48353
8428,48781,48781
8429,50590,50590
8430,54121,54121
8431,62425,62425
8432,69995,69995
8433,72739,72739
8434,72409,72409
8435,72798,72798
8436,72856,72856
8437,71529,71529
8438,70009,70009
8439,68796,68796
8440,68296,68296
8441,70320,70320
8442,72326,72326
8443,70690,70690
8444,68309,68309
8445,64292,64292
8446,60746,60746
8447,58128,58128
8448,53522,53522
8449,49396,49396
8450,46975,46975
8451,45887,45887
8452,45806,45806
8453,46276,46276
8454,46767,46767
8455,48145,48145
8456,52156,52156
8457,55879,55879
8458,58582,58582
8459,60077,60077
8460,60833,60833
8461,60118,60118
8462,58290,58290
8463,56895,56895
8464,56719,56719
8465,59661,59661
8466,63336,63336
8467,63255,63255
8468,61231,61231
8469,57786,57786
8470,55145,55145
8471,53474,53474
8472,49754,49754
8473,46123,46123
8474,43543,43543
8475,42322,42322
8476,42203,42203
8477,42633,42633
8478,42862,42862
8479,42835,42835
8480,45264,45264
8481,48290,48290
8482,51299,51299
8483,53651,53651
8484,56256,56256
8485,55954,55954
8486,53981,53981
8487,52508,52508
8488,52366,52366
8489,55378,55378
8490,59099,59099
8491,59784,59784
8492,58661,58661
8493,56384,56384
8494,54408,54408
8495,53041,53041
8496,48999,48999
8497,45689,45689
8498,43806,43806
8499,42940,42940
8500,43373,43373
8501,45226,45226
8502,49110,49110
8503,56942,56942
8504,64280,64280
8505,67722,67722
8506,68119,68119
8507,68656,68656
8508,69384,69384
8509,69163,69163
8510,68362,68362
8511,67104,67104
8512,66624,66624
8513,68161,68161
8514,70831,70831
8515,70387,70387
8516,68500,68500
8517,64591,64591
8518,60916,60916
8519,57845,57845
8520,52783,52783
8521,48631,48631
8522,46108,46108
8523,45121,45121
8524,45426,45426
8525,46718,46718
8526,49822,49822
8527,56832,56832
8528,63593,63593
8529,66543,66543
8530,66742,66742
8531,67288,67288
8532,67882,67882
8533,67470,67470
8534,66632,66632
8535,65426,65426
8536,65094,65094
8537,66832,66832
8538,69421,69421
8539,68682,68682
8540,66619,66619
8541,62771,62771
8542,59321,59321
8543,56248,56248
8544,51373,51373
8545,47706,47706
8546,45121,45121
8547,44051,44051
8548,44372,44372
8549,45711,45711
8550,48459,48459
8551,53735,53735
8552,59756,59756
8553,63069,63069
8554,64054,64054
8555,64668,64668
8556,65150,65150
8557,64261,64261
8558,62703,62703
8559,61448,61448
8560,61062,61062
8561,63405,63405
8562,66624,66624
8563,65869,65869
8564,63479,63479
8565,59451,59451
8566,56057,56057
8567,53198,53198
8568,48336,48336
8569,44220,44220
8570,41673,41673
8571,40762,40762
8572,40682,40682
8573,41316,41316
8574,42122,42122
8575,43582,43582
8576,47326,47326
8577,51211,51211
8578,54201,54201
8579,55334,55334
8580,55809,55809
8581,54952,54952
8582,52931,52931
8583,50911,50911
8584,50354,50354
8585,53018,53018
8586,56377,56377
8587,54927,54927
8588,51922,51922
8589,49430,49430
8590,48719,48719
8591,48335,48335
8592,45345,45345
8593,42070,42070
8594,39400,39400
8595,37900,37900
8596,37527,37527
8597,38200,38200
8598,38568,38568
8599,38709,38709
8600,40902,40902
8601,44396,44396
8602,48116,48116
8603,50911,50911
8604,53138,53138
8605,51368,51368
8606,48108,48108
8607,46596,46596
8608,46287,46287
8609,48531,48531
8610,51933,51933
8611,52609,52609
8612,51644,51644
8613,49772,49772
8614,48538,48538
8615,48009,48009
8616,44701,44701
8617,41248,41248
8618,39162,39162
8619,38232,38232
8620,38336,38336
8621,38829,38829
8622,39157,39157
8623,39271,39271
8624,41333,41333
8625,44381,44381
8626,47603,47603
8627,49815,49815
8628,51666,51666
8629,50541,50541
8630,47851,47851
8631,46170,46170
8632,45812,45812
8633,48415,48415
8634,52571,52571
8635,53549,53549
8636,52358,52358
8637,50427,50427
8638,49063,49063
8639,48152,48152
8640,44865,44865
8641,41664,41664
8642,39486,39486
8643,38448,38448
8644,38469,38469
8645,39168,39168
8646,39342,39342
8647,39525,39525
8648,41553,41553
8649,44142,44142
8650,47049,47049
8651,49226,49226
8652,51274,51274
8653,51133,51133
8654,49398,49398
8655,48050,48050
8656,48130,48130
8657,50685,50685
8658,54878,54878
8659,55483,55483
8660,54327,54327
8661,51929,51929
8662,50205,50205
8663,49011,49011
8664,45454,45454
8665,42111,42111
8666,40190,40190
8667,39703,39703
8668,40051,40051
8669,41379,41379
8670,43553,43553
8671,46943,46943
8672,51695,51695
8673,55244,55244
8674,57245,57245
8675,58066,58066
8676,59044,59044
8677,59025,59025
8678,57678,57678
8679,56566,56566
8680,56811,56811
8681,59438,59438
8682,63555,63555
8683,63713,63713
8684,61734,61734
8685,57964,57964
8686,55205,55205
8687,53170,53170
8688,49074,49074
8689,45386,45386
8690,43267,43267
8691,42475,42475
8692,42412,42412
8693,43512,43512
8694,45490,45490
8695,48501,48501
8696,52907,52907
8697,56240,56240
8698,58099,58099
8699,58979,58979
8700,59709,59709
8701,59427,59427
8702,58097,58097
8703,56785,56785
8704,56765,56765
8705,59471,59471
8706,62994,62994
8707,62935,62935
8708,60787,60787
8709,57213,57213
8710,54731,54731
8711,52707,52707
8712,48822,48822
8713,44993,44993
8714,42667,42667
8715,41756,41756
8716,41826,41826
8717,42865,42865
8718,44772,44772
8719,47575,47575
8720,51941,51941
8721,55528,55528
8722,57735,57735
8723,58761,58761
8724,59675,59675
8725,59615,59615
8726,58248,58248
8727,57056,57056
8728,57378,57378
8729,60135,60135
8730,63861,63861
8731,63941,63941
8732,61974,61974
8733,58310,58310
8734,55812,55812
8735,54077,54077
8736,50517,50517
8737,46601,46601
8738,44192,44192
8739,43243,43243
8740,42931,42931
8741,43249,43249
8742,43724,43724
8743,44233,44233
8744,46909,46909
8745,50401,50401
8746,53559,53559
8747,55312,55312
8748,56340,56340
8749,56096,56096
8750,54616,54616
8751,53087,53087
8752,53005,53005
8753,55117,55117
8754,58512,58512
8755,57899,57899
8756,54739,54739
8757,51244,51244
8758,49404,49404
8759,49204,49204
8760,47416,47416
