"","BNL_pv_national_current","BNL_wind_onshore_current","BNL_wind_offshore_current","DE_pv_national_current","DE_wind_onshore_current","DE_wind_offshore_current","DK_pv_national_current","DK_wind_onshore_current","DK_wind_offshore_current","FR_pv_national_current","FR_wind_onshore_current","FR_wind_offshore_current","GB_pv_national_current","GB_wind_onshore_current","GB_wind_offshore_current","IBE_pv_national_current","IBE_wind_onshore_current","BNL_load_entsoe_power_statistics","DE_load_entsoe_power_statistics","DK_load_entsoe_power_statistics","FR_load_entsoe_power_statistics","GB_load_entsoe_power_statistics","IBE_load_entsoe_power_statistics"
"267946",0.4132476,0.7246236,0.7881167,0.4897,0.3198,0.2509,0.4347,0.1892,0.3221,0.5101,0.6636,0.9146,0.3071,0.326,0.4247,0.5462575,0.1629495,24753,68228,4117,52392,33435,42733
"267947",0.4332992,0.7280178,0.7787072,0.5187,0.34,0.2182,0.447,0.202,0.3272,0.5731,0.6854,0.9142,0.3666,0.3075,0.4162,0.629357,0.171818,24697,67278,4088,52640,33654,43850
"267948",0.4700536,0.7285186,0.7716283,0.5162,0.3624,0.188,0.422,0.2047,0.3206,0.6011,0.703,0.9112,0.3884,0.2884,0.4007,0.6721225,0.1878105,24598,66424,4110,51621,33659,44260
"267949",0.4910062,0.736613,0.7674072,0.4737,0.3895,0.1681,0.3688,0.1991,0.3078,0.5935,0.7144,0.9069,0.398,0.2763,0.3879,0.6768275,0.2097565,24256,65282,3997,50845,33029,43801
"267950",0.5065348,0.7477278,0.773993,0.4207,0.4121,0.1699,0.298,0.1908,0.284,0.5406,0.7158,0.8996,0.3735,0.2725,0.3825,0.6469945,0.234812,23933,64325,3849,49504,32641,43462
"267951",0.4547292,0.7501574,0.7738222,0.3471,0.4216,0.1881,0.2464,0.1827,0.2511,0.4549,0.7072,0.9038,0.3199,0.2739,0.385,0.5815165,0.259422,23734,62889,3792,48253,32761,43296
"267952",0.3596748,0.741072,0.7642435,0.2487,0.4142,0.2196,0.1822,0.1717,0.2292,0.353,0.6931,0.9056,0.2527,0.2709,0.3926,0.480537,0.2782015,23934,62346,4011,47689,33794,43322
"267953",0.238056,0.697254,0.750129,0.1526,0.3687,0.2648,0.1148,0.1547,0.2173,0.2336,0.6683,0.9015,0.1848,0.2625,0.386,0.347677,0.2889385,23379,61729,3980,48582,34916,42479
"267954",0.1188232,0.6295512,0.7365977,0.0697,0.316,0.3078,0.0537,0.1325,0.2104,0.1137,0.6211,0.8766,0.113,0.2409,0.3689,0.197425,0.292135,22614,60584,3747,47459,34852,41575
"267955",0.0327786,0.5899624,0.7238804,0.0103,0.3197,0.34,0.0114,0.1406,0.2368,0.0253,0.5602,0.7825,0.0509,0.2131,0.3556,0.0647715,0.288334,21871,57778,3523,44564,33970,40610
"267956",4.26e-05,0.5797726,0.7203039,0,0.3429,0.373,0,0.1557,0.2909,0,0.5181,0.7137,0.0079,0.1965,0.3464,0.0021285,0.2781185,21493,56235,3381,44964,32813,40274
"267957",0,0.5697306,0.7211298,0,0.3518,0.4027,0,0.158,0.322,0,0.4934,0.7137,0,0.1952,0.3409,0,0.2656865,21711,53727,3226,48367,32139,40063
"267958",0,0.568919,0.73838,0,0.3638,0.4211,0,0.1547,0.329,0,0.4816,0.6754,0,0.1881,0.3479,0,0.244925,20676,49098,2936,46530,29085,37583
"267959",0,0.5691676,0.7546571,0,0.3608,0.4367,0,0.1472,0.3301,0,0.4659,0.594,0,0.1785,0.3568,0,0.2166035,19218,45798,2707,41093,25099,35500
"267960",0,0.5508722,0.7411957,0,0.358,0.4541,0,0.1368,0.3098,0,0.4533,0.538,0,0.1744,0.3595,0,0.190085,18337,44109,2580,39678,22484,33227
"267961",0,0.5353078,0.7148747,0,0.3578,0.467,0,0.1283,0.2787,0,0.4435,0.5222,0,0.176,0.3578,0,0.1699255,17780,43246,2537,37683,21435,31644
"267962",0,0.5276602,0.6971958,0,0.3477,0.4742,0,0.1207,0.2477,0,0.4301,0.4975,0,0.1772,0.3537,0,0.152001,17549,43281,2526,36122,20812,30785
"267963",0,0.5113458,0.6766405,0,0.3443,0.4768,0,0.1193,0.2243,0,0.4075,0.5106,0,0.1787,0.3506,0,0.138186,17568,44274,2560,36438,20460,30393
"267964",0,0.4941486,0.6526715,5e-04,0.3368,0.4816,0.001,0.1226,0.2219,0,0.3711,0.5207,0,0.1775,0.3501,0,0.136269,18104,47434,2636,38563,20449,30482
"267965",0.0100102,0.461808,0.6269889,0.0297,0.3138,0.4782,0.0289,0.1277,0.2404,0.0023,0.3285,0.48,6e-04,0.1717,0.3755,0,0.1395785,19029,54356,3014,41073,21039,32036
"267966",0.0714686,0.4477718,0.6185269,0.1104,0.3726,0.4664,0.098,0.1327,0.2528,0.0498,0.3134,0.3584,0.0222,0.1586,0.4261,0.015968,0.134608,20863,60421,3552,45023,24491,33875
"267967",0.1517472,0.5123664,0.6388366,0.221,0.498,0.4585,0.1951,0.1403,0.2569,0.1492,0.3665,0.3063,0.0735,0.1446,0.4529,0.123349,0.1146795,22538,63838,3861,48266,29040,36732
"267968",0.2343162,0.5996072,0.659509,0.3431,0.5683,0.4676,0.3121,0.1487,0.266,0.2666,0.415,0.3486,0.1594,0.1418,0.4431,0.2761145,0.1139145,23615,65612,4034,50459,32181,40041
"267969",0.350711,0.6325722,0.6580964,0.4476,0.6045,0.484,0.3949,0.1574,0.2787,0.3828,0.4454,0.3265,0.2439,0.1424,0.4127,0.4252195,0.114778,24147,67556,4170,51680,33347,41967
"267970",0.4737964,0.6356504,0.657592,0.5041,0.6197,0.5011,0.4283,0.1571,0.2909,0.4829,0.4446,0.3157,0.3148,0.1425,0.4152,0.5427445,0.1148455,24286,68802,4220,52725,33392,42996
"267971",0.5063598,0.642461,0.6764652,0.5163,0.6207,0.5134,0.4456,0.1561,0.2969,0.5489,0.4372,0.2932,0.3682,0.1417,0.4389,0.623858,0.119783,24123,67967,4166,52852,33540,44156
"267972",0.5157138,0.6614834,0.6926321,0.516,0.6207,0.5327,0.4316,0.164,0.2997,0.5663,0.436,0.229,0.4127,0.1459,0.4643,0.666687,0.1372705,23984,66891,4138,51840,33383,44689
"267973",0.5285086,0.6763208,0.6975121,0.4827,0.6185,0.5729,0.3659,0.1772,0.3039,0.5458,0.4321,0.1351,0.4352,0.1528,0.4807,0.673254,0.1681905,23717,65864,4053,51039,32758,44071
"267974",0.4975044,0.671272,0.7045388,0.441,0.6147,0.602,0.3183,0.1942,0.3157,0.4806,0.4248,0.091,0.4211,0.1599,0.512,0.6443915,0.2098775,23556,64575,3901,49687,32139,43703
"267975",0.3798236,0.6601122,0.7192159,0.3738,0.6061,0.6099,0.2579,0.2095,0.3278,0.3884,0.4059,0.0697,0.3727,0.1628,0.5302,0.579522,0.2549145,23426,62995,3844,48547,31969,43737
"267976",0.2368492,0.6318594,0.7092447,0.2707,0.5797,0.6148,0.1864,0.2172,0.3343,0.2861,0.3781,0.0125,0.3012,0.1604,0.5052,0.4786835,0.292579,23481,62495,4024,48167,32990,43737
"267977",0.1434964,0.572263,0.6591561,0.1598,0.5235,0.6184,0.1157,0.2101,0.3313,0.1916,0.3445,1e-04,0.2148,0.1554,0.4484,0.344635,0.313222,22975,61726,3978,49182,33884,43065
"267978",0.0963564,0.5136482,0.6238561,0.0691,0.4265,0.6125,0.0556,0.1869,0.3196,0.0969,0.2944,3e-04,0.128,0.144,0.378,0.194093,0.3142315,22179,60748,3719,48027,33829,42237
"267979",0.0322302,0.4595002,0.5926055,0.0098,0.3592,0.592,0.0124,0.1734,0.3134,0.0245,0.2178,0.0205,0.0521,0.1238,0.326,0.0629745,0.285382,21416,57927,3485,45304,33225,41200
"267980",0,0.4267944,0.5743647,0,0.3326,0.5663,0,0.1727,0.3217,2e-04,0.1782,0.1185,0.008,0.1149,0.3037,0.0018595,0.261028,21213,56385,3356,45321,32467,41090
"267981",0,0.404479,0.5404706,0,0.2906,0.5474,0,0.1754,0.3396,0,0.166,0.2564,0,0.1225,0.3118,0,0.230412,21479,53522,3245,48542,32384,40878
"267982",0,0.4122902,0.4731662,0,0.2842,0.512,0,0.1792,0.3708,0,0.1686,0.3334,0,0.136,0.3212,0,0.1979195,20452,49004,2956,46629,29914,38366
"267983",0,0.3927264,0.4083466,0,0.287,0.4708,0,0.1844,0.4007,0,0.1697,0.384,0,0.1485,0.3265,0,0.168901,19119,45947,2767,41258,25789,36237
"267984",0,0.365107,0.3691775,0,0.2914,0.4572,0,0.1881,0.4333,0,0.1718,0.4201,0,0.158,0.3281,0,0.1474785,18217,44341,2656,39885,22891,33878
"267985",0,0.3418334,0.3648957,0,0.2899,0.479,0,0.1904,0.4654,0,0.1705,0.4201,0,0.1625,0.3198,0,0.131412,17724,43356,2581,37859,21834,32146
"267986",0,0.318336,0.3686514,0,0.2881,0.5125,0,0.1967,0.4849,0,0.1672,0.4201,0,0.1672,0.3084,0,0.121085,17559,43424,2575,36402,21196,31387
"267987",0,0.299599,0.3804034,0,0.2861,0.5404,0,0.2079,0.4969,0,0.1663,0.4114,0,0.1757,0.3031,0,0.1143475,17602,44496,2600,36561,20864,30888
"267988",0,0.2920146,0.3921156,5e-04,0.2781,0.5548,0.0031,0.2222,0.502,0,0.166,0.4114,0,0.1885,0.3064,0,0.104058,18013,47500,2662,38680,20843,31179
"267989",0.0107538,0.2845028,0.39958,0.0334,0.2312,0.5552,0.0474,0.228,0.5045,0.0022,0.162,0.4027,0.0018,0.2023,0.312,0,0.0986745,19025,54303,2932,41179,21452,32658
"267990",0.0732626,0.2707044,0.4032153,0.1313,0.2937,0.5468,0.1295,0.2343,0.5009,0.0455,0.131,0.2893,0.0431,0.2031,0.3084,0.013847,0.0929715,20800,60280,3519,45051,24971,34527
"267991",0.1877146,0.3222412,0.4383324,0.2644,0.3711,0.5451,0.2434,0.2719,0.5201,0.1408,0.1391,0.2043,0.1349,0.2206,0.3055,0.1096355,0.077202,22545,63684,3885,48352,29215,37297
"267992",0.3025372,0.398448,0.4876537,0.3924,0.4033,0.5602,0.3678,0.3037,0.5498,0.2541,0.1875,0.3103,0.2521,0.2457,0.3183,0.256472,0.0804125,23452,65123,4054,50331,31765,40708
"267993",0.3981674,0.4484966,0.5353311,0.4837,0.4288,0.5932,0.457,0.3374,0.5762,0.3655,0.2022,0.2589,0.3747,0.249,0.3328,0.4000265,0.0929805,23912,66785,4145,51489,32370,42659
"267994",0.480257,0.4804236,0.5847515,0.5302,0.4483,0.6322,0.5216,0.3655,0.5808,0.4629,0.2123,0.2153,0.4763,0.2417,0.343,0.5184795,0.10894,24264,68188,4178,52765,32387,43709
"267995",0.5375914,0.518339,0.634582,0.5341,0.4671,0.6785,0.5653,0.3884,0.5781,0.5336,0.2272,0.201,0.5398,0.2286,0.3437,0.600111,0.1307405,24038,67271,4120,52955,32895,44956
"267996",0.5575008,0.5608146,0.6621044,0.5111,0.4884,0.7157,0.5594,0.4037,0.5705,0.5762,0.2503,0.2054,0.5575,0.2202,0.3382,0.640033,0.1612925,23933,66410,4106,51573,32976,45454
"267997",0.5510986,0.5897556,0.6694814,0.469,0.5075,0.7324,0.5082,0.4022,0.5554,0.5862,0.2713,0.229,0.5419,0.2207,0.333,0.6395255,0.2014805,23579,65021,4012,50650,32188,44957
"267998",0.518419,0.598793,0.6507507,0.4066,0.521,0.7279,0.44,0.3776,0.5169,0.5599,0.284,0.2626,0.5082,0.2262,0.3223,0.599887,0.2471365,23355,63865,3853,49250,31685,44526
"267999",0.4589614,0.5890096,0.6138247,0.3383,0.5308,0.706,0.3455,0.3301,0.4572,0.4922,0.2884,0.2919,0.451,0.2324,0.305,0.524044,0.2926375,23359,62290,3761,48025,31700,44501
"268000",0.3678548,0.565362,0.5712472,0.2606,0.5338,0.6794,0.2445,0.2637,0.395,0.3852,0.2844,0.301,0.3606,0.2309,0.2853,0.422718,0.3299935,23436,62066,3931,47386,32689,44276
"268001",0.258737,0.5275566,0.5238065,0.163,0.5192,0.6668,0.145,0.1986,0.3621,0.2584,0.2719,0.2958,0.251,0.2231,0.2659,0.299265,0.354139,22919,61474,3868,48288,33905,43411
"268002",0.1289318,0.4592234,0.4736082,0.0695,0.4777,0.7003,0.0687,0.1457,0.3569,0.129,0.2472,0.2932,0.1474,0.2035,0.2432,0.166028,0.3637455,22208,60503,3657,46937,34039,42493
"268003",0.030553,0.37463,0.4303555,0.0096,0.4412,0.7724,0.0144,0.1145,0.3797,0.0304,0.211,0.3117,0.062,0.1822,0.2258,0.050308,0.3489545,21568,57757,3422,44324,33361,41542
"268004",0,0.3356202,0.3963948,0,0.4431,0.819,0,0.1092,0.4165,5e-04,0.212,0.4245,0.0095,0.177,0.228,0.0009495,0.3243095,21352,56543,3313,44685,32661,41227
"268005",0,0.3264466,0.3721477,0,0.4564,0.8417,0,0.1109,0.4399,0,0.2216,0.5236,0,0.1845,0.2461,0,0.2987845,21617,53783,3246,48057,32453,40662
"268006",0,0.314354,0.3505292,0,0.4816,0.8492,0,0.116,0.4311,0,0.221,0.5761,0,0.1879,0.2724,0,0.275659,20663,49486,2957,46203,30076,38132
"268007",0,0.2965494,0.3301995,0,0.5053,0.8452,0,0.1201,0.3972,0,0.2138,0.5954,0,0.1881,0.297,0,0.2540515,19275,46589,2744,40920,26132,36080
"268008",0,0.2763812,0.3105717,0,0.5068,0.8346,0,0.1203,0.3912,0,0.1992,0.5019,0,0.1865,0.3074,0,0.234646,18292,44696,2641,39544,23271,33800
"268009",0,0.2608532,0.2970973,0,0.4968,0.8239,0,0.1194,0.4153,0,0.1807,0.423,0,0.1838,0.3023,0,0.2284775,17729,43609,2586,37550,22133,32195
"268010",0,0.2461798,0.282849,0,0.4816,0.8211,0,0.1213,0.4353,0,0.1611,0.3458,0,0.1833,0.2913,0,0.2307495,17511,43628,2693,36010,21369,31338
"268011",0,0.2313872,0.2645647,0,0.4633,0.8226,0,0.1255,0.4537,0,0.1458,0.3037,0,0.1825,0.2814,0,0.233744,17491,44646,2665,36433,20949,30933
"268012",0,0.215042,0.2425854,3e-04,0.4367,0.821,0.0034,0.1305,0.4657,0,0.1343,0.2815,0,0.1777,0.2768,0,0.2343195,17904,47682,2690,38371,20987,31080
"268013",0.0131932,0.1890574,0.2173105,0.0364,0.3981,0.813,0.048,0.1411,0.4754,0.0044,0.1239,0.2751,0.0017,0.1687,0.2738,0,0.2323745,18792,54130,3080,40804,21509,32530
"268014",0.0893288,0.1501586,0.1883133,0.1331,0.43,0.7976,0.1301,0.1454,0.4831,0.0697,0.0888,0.2267,0.0445,0.1521,0.2555,0.0117795,0.2266985,20442,60046,3586,44661,24974,34260
"268015",0.2004366,0.1544824,0.1803351,0.2626,0.4962,0.7802,0.2399,0.1558,0.4837,0.1921,0.0774,0.1283,0.1445,0.1441,0.2344,0.103123,0.2272565,22074,63564,3947,47716,29350,36931
"268016",0.3226068,0.1538972,0.161475,0.3921,0.5242,0.7617,0.3661,0.1649,0.4801,0.3293,0.087,0.1403,0.2804,0.1407,0.2197,0.2396375,0.2238555,23124,65026,4016,49495,31937,40007
"268017",0.4055498,0.15651,0.1490925,0.4949,0.5341,0.7447,0.4583,0.1696,0.4809,0.4525,0.0942,0.1099,0.416,0.131,0.2058,0.3693135,0.204103,23672,66620,4188,50589,32667,41573
"268018",0.4543228,0.1614128,0.1451019,0.552,0.532,0.7328,0.5111,0.1807,0.4887,0.5482,0.0978,0.1031,0.5205,0.1225,0.1949,0.482007,0.183924,23978,68034,4295,51786,32638,42461
"268019",0.4714568,0.1683564,0.1496504,0.5799,0.526,0.7272,0.5174,0.1955,0.4958,0.6084,0.1011,0.0973,0.5879,0.1163,0.1837,0.5610535,0.169155,23936,67233,4206,51817,32765,43465
"268020",0.4684796,0.1755878,0.1594473,0.5855,0.5178,0.7319,0.4974,0.2165,0.5035,0.6354,0.1082,0.0923,0.615,0.114,0.1748,0.602525,0.16751,23832,66181,4219,50722,32417,43563
"268021",0.437808,0.1827342,0.1704628,0.5504,0.5076,0.7444,0.4489,0.2441,0.5171,0.628,0.1167,0.0835,0.6227,0.1151,0.1666,0.6069275,0.180537,23625,65161,4167,49763,31853,42903
"268022",0.391219,0.1868964,0.1768404,0.4948,0.4945,0.7533,0.3864,0.2789,0.5356,0.582,0.1234,0.0758,0.5954,0.117,0.1561,0.5772155,0.2035625,23305,63963,4020,48239,31421,42373
"268023",0.3316428,0.1861984,0.1734267,0.407,0.4775,0.7565,0.2926,0.3205,0.5524,0.5026,0.1294,0.0829,0.5232,0.1173,0.1397,0.508711,0.23343,23353,62333,3904,46995,31247,42339
"268024",0.2500876,0.1795758,0.1610478,0.29,0.4563,0.757,0.1975,0.3728,0.5674,0.3926,0.1374,0.1091,0.4196,0.1144,0.1175,0.40647,0.2596265,23426,61749,4077,46506,32048,42144
"268025",0.1726192,0.1680958,0.1476267,0.1651,0.4244,0.7471,0.1152,0.4252,0.5788,0.2603,0.1461,0.1557,0.2992,0.1095,0.094,0.281621,0.271651,23012,61084,4042,47478,32933,41305
"268026",0.0982066,0.1497824,0.1335628,0.0666,0.3624,0.7261,0.0515,0.4614,0.5932,0.1279,0.1532,0.2503,0.1748,0.1014,0.072,0.14949,0.2819355,22198,59965,3832,46097,33180,40529
"268027",0.028151,0.1319412,0.1225784,0.009,0.3012,0.7012,0.0112,0.4884,0.6203,0.0332,0.1685,0.423,0.0718,0.0857,0.0521,0.040737,0.295487,21569,57453,3632,43549,32877,39675
"268028",0,0.1328154,0.1210411,0,0.2777,0.6723,0,0.5094,0.6593,6e-04,0.2132,0.634,0.0117,0.0748,0.0401,0.0002775,0.2977495,21236,56201,3467,44306,32161,39555
"268029",0,0.1310422,0.119928,0,0.2528,0.6415,0,0.5284,0.708,0,0.2314,0.7036,0,0.0731,0.0346,0,0.2851135,21494,53423,3331,47744,32386,38999
"268030",0,0.1248134,0.1190882,0,0.241,0.6134,0,0.5481,0.7424,0,0.2259,0.6802,0,0.0775,0.0403,0,0.263026,20491,49063,3061,46071,30139,36390
"268031",0,0.115081,0.1165913,0,0.2349,0.5772,0,0.5586,0.7471,0,0.2136,0.6532,0,0.0896,0.0561,0,0.2318695,19291,45781,2871,40798,26129,34537
"268032",0,0.1050604,0.1104901,0,0.227,0.5493,0,0.5631,0.756,0,0.2,0.6262,0,0.1081,0.0807,0,0.200303,18358,43775,2756,39302,23267,32346
"268033",0,0.0944978,0.1011641,0,0.2171,0.531,0,0.564,0.7653,0,0.1877,0.6089,0,0.1286,0.1058,0,0.178998,17808,42653,2683,37168,22116,30875
"268034",0,0.085343,0.0886456,0,0.2062,0.5044,0,0.5748,0.7676,0,0.1811,0.6156,0,0.1442,0.1212,0,0.1639315,17553,42715,2660,35554,21431,30107
"268035",0,0.0769504,0.0770302,0,0.1934,0.4761,0,0.5647,0.7602,0,0.1804,0.5995,0,0.1472,0.1236,0,0.1592445,17601,44016,2695,35797,21027,29801
"268036",0,0.0696498,0.0628521,2e-04,0.178,0.4611,0.004,0.5482,0.7458,0,0.1761,0.5019,0,0.1381,0.109,0,0.159119,18013,47077,2749,37861,21018,29897
"268037",0.0124524,0.0624806,0.0460902,0.0336,0.1489,0.4586,0.0621,0.5313,0.7407,0.0044,0.1649,0.4932,9e-04,0.1293,0.0906,0,0.150976,19076,53659,3047,40123,21481,31400
"268038",0.080442,0.0489406,0.0302836,0.1343,0.1381,0.4483,0.1733,0.5521,0.7417,0.0622,0.11,0.4464,0.0287,0.122,0.0811,0.0081375,0.142902,20743,59325,3526,43617,24921,33158
"268039",0.2061252,0.0407884,0.0203049,0.2707,0.1531,0.4274,0.3034,0.5887,0.7349,0.1644,0.082,0.3444,0.0972,0.1114,0.0794,0.0878015,0.1375885,22311,62968,3800,46698,29086,35737
"268040",0.3560856,0.0332984,0.0189889,0.4105,0.1575,0.3949,0.4321,0.6011,0.706,0.2773,0.0955,0.3825,0.2061,0.1357,0.0946,0.215081,0.142158,23368,64228,3958,48570,31318,38813
"268041",0.4899904,0.0260188,0.0188337,0.5244,0.1475,0.3485,0.5171,0.585,0.6653,0.381,0.1,0.4669,0.3327,0.179,0.1171,0.3438555,0.1480745,23685,65763,4069,49577,31723,40331
"268042",0.5930102,0.0210004,0.015525,0.5892,0.1354,0.2956,0.5338,0.5589,0.6247,0.4549,0.0902,0.3825,0.4327,0.2168,0.1357,0.453588,0.152431,23825,66497,4043,50447,31276,41205
"268043",0.6587024,0.0182538,0.0102529,0.6365,0.1249,0.2498,0.5708,0.5331,0.5933,0.4939,0.0836,0.2958,0.4954,0.25,0.1452,0.524045,0.1627165,23518,65595,3947,50732,31158,42020
"268044",0.6842054,0.0177234,0.0049721,0.6511,0.1162,0.2192,0.5396,0.5079,0.5683,0.4976,0.0778,0.2325,0.5229,0.2738,0.1522,0.5522565,0.1829,23230,63909,3862,49330,31021,41987
"268045",0.6691308,0.0182756,0.0018025,0.6273,0.1055,0.1956,0.4942,0.4838,0.5494,0.4734,0.072,0.1721,0.527,0.2914,0.1592,0.5531655,0.209063,22898,62103,3722,48242,30205,40850
"268046",0.628649,0.018317,0.0007733,0.5669,0.0903,0.1725,0.3751,0.4572,0.5286,0.4211,0.0668,0.1474,0.5094,0.3058,0.1687,0.516871,0.2373765,22564,60752,3578,46552,29547,40056
"268047",0.5510388,0.0172624,0.0007056,0.4682,0.0729,0.1509,0.2958,0.4216,0.5024,0.3399,0.0627,0.1438,0.4518,0.3198,0.1835,0.451337,0.2650225,22456,59515,3555,45302,29386,39559
"268048",0.4116868,0.0164314,0.0011466,0.346,0.0583,0.131,0.2407,0.3905,0.4812,0.2463,0.0614,0.1595,0.351,0.3233,0.2061,0.3589345,0.288491,22708,58948,3703,45137,30047,39254
"268049",0.2344858,0.0199274,0.0048069,0.21,0.0459,0.1074,0.1501,0.3621,0.4526,0.1561,0.061,0.1936,0.2431,0.3023,0.2306,0.2553325,0.3056645,22326,58097,3670,45806,31259,38549
"268050",0.0956238,0.0348424,0.0090057,0.0891,0.0362,0.0833,0.0683,0.3158,0.4115,0.078,0.0651,0.2491,0.1354,0.2795,0.2522,0.1438985,0.313813,21726,56828,3427,44529,31574,37756
"268051",0.0184288,0.0663008,0.0199771,0.0131,0.0515,0.0683,0.0134,0.2651,0.3735,0.02,0.087,0.3514,0.056,0.2659,0.2841,0.044362,0.3088035,21073,54568,3206,42490,31395,37026
"268052",0,0.1072766,0.0417254,0,0.0864,0.0583,0,0.2355,0.332,4e-04,0.124,0.5004,0.0077,0.2687,0.3342,0.000803,0.2899705,20713,53504,3105,43040,30585,36938
"268053",0,0.1412638,0.0684494,0,0.105,0.0487,0,0.2289,0.2971,0,0.148,0.6076,0,0.2702,0.3777,0,0.284436,21096,51192,3048,46473,30643,36060
"268054",0,0.1691716,0.1001957,0,0.1038,0.0411,0,0.208,0.2706,0,0.15,0.6049,0,0.2519,0.4027,0,0.2807715,20188,47277,2821,44767,28369,33743
"268055",0,0.1787654,0.1318855,0,0.0924,0.037,0,0.1728,0.2406,0,0.1459,0.6008,0,0.2297,0.4018,0,0.2658335,18714,44053,2630,39392,25024,32141
"268056",0,0.1743174,0.149545,0,0.0802,0.0334,0,0.1399,0.2,0,0.147,0.6035,0,0.2038,0.3787,0,0.244711,17792,41706,2482,37854,22350,30234
"268057",0,0.164511,0.1586195,0,0.0687,0.0335,0,0.1139,0.159,0,0.1415,0.5954,0,0.1818,0.3285,0,0.217702,17158,40320,2416,35543,21109,28709
"268058",0,0.15482,0.1583816,0,0.062,0.0417,0,0.1005,0.1316,0,0.1279,0.5747,0,0.1694,0.2689,0,0.2005105,16875,39785,2389,33668,20417,27685
"268059",0,0.1409498,0.1458724,0,0.0598,0.0494,0,0.1012,0.1174,0,0.1146,0.5705,0,0.1575,0.2158,0,0.192261,16750,39833,2384,33218,19982,27062
"268060",0,0.1193072,0.1305129,2e-04,0.0598,0.0559,0.0029,0.1035,0.1137,0,0.1022,0.5719,0,0.1565,0.174,0,0.175838,16743,40245,2338,33808,19673,26787
"268061",0.0137058,0.0948044,0.1031571,0.0215,0.0505,0.0705,0.0556,0.0967,0.1088,0.0014,0.0928,0.5579,0.0018,0.1604,0.1403,0,0.170643,16790,42028,2457,33700,19417,26896
"268062",0.0924366,0.0501892,0.0565431,0.0967,0.0223,0.0881,0.1607,0.0766,0.1022,0.0412,0.0681,0.439,0.0412,0.1504,0.1167,0.010681,0.1716655,17636,45545,2717,35607,20788,26793
"268063",0.2237442,0.0187774,0.023652,0.2086,0.0212,0.0932,0.3035,0.0854,0.0998,0.1354,0.0396,0.236,0.1193,0.147,0.0983,0.106795,0.162669,18928,49635,3050,38457,23373,28590
"268064",0.371958,0.0136336,0.010649,0.3241,0.0343,0.0868,0.4451,0.0892,0.0977,0.2594,0.0442,0.1883,0.2246,0.1951,0.1092,0.253067,0.1518625,20137,52657,3258,41076,26123,30923
"268065",0.5075846,0.0120924,0.0050304,0.4357,0.0306,0.0831,0.5539,0.0857,0.0923,0.3684,0.0472,0.1438,0.3286,0.241,0.1324,0.4078395,0.1226105,20736,54239,3346,42363,27617,32928
"268066",0.601868,0.0069872,0.0029975,0.543,0.0226,0.0751,0.6192,0.0798,0.0838,0.444,0.0343,0.0849,0.4103,0.2805,0.1608,0.5328585,0.09022,20989,54969,3328,43684,27355,33931
"268067",0.6479688,0.0025434,0.002918,0.604,0.0166,0.0544,0.6371,0.0771,0.0757,0.4918,0.0275,0.0383,0.4759,0.3213,0.1949,0.6160835,0.0650595,20809,53467,3272,45225,26900,34504
"268068",0.631705,0.0018246,0.004977,0.6166,0.0116,0.0342,0.5835,0.0739,0.0661,0.5142,0.0286,0.0315,0.5045,0.3618,0.2331,0.659807,0.052881,20517,51870,3208,43042,26481,34987
"268069",0.5622432,0.0041616,0.0069099,0.583,0.0071,0.0207,0.4974,0.0688,0.0564,0.5057,0.0351,0.0439,0.4934,0.3937,0.2667,0.6674035,0.048418,20192,50969,3141,41984,25803,34486
"268070",0.4721654,0.0088726,0.008431,0.5037,0.004,0.0128,0.4073,0.0652,0.0502,0.4695,0.0459,0.0633,0.4481,0.4007,0.2891,0.637593,0.0501255,20041,50043,3112,40590,25245,33647
"268071",0.3785924,0.0153072,0.01019,0.3938,0.003,0.0075,0.2913,0.064,0.0493,0.4053,0.0615,0.0771,0.4037,0.3904,0.2934,0.5703375,0.0567305,20089,49377,3123,39653,25114,33198
"268072",0.2827848,0.0257754,0.0122962,0.2734,0.0032,0.0045,0.1808,0.059,0.0537,0.3222,0.0773,0.0715,0.3248,0.3592,0.2779,0.470797,0.065888,20347,50026,3300,39948,25987,32924
"268073",0.1898182,0.0392412,0.0120434,0.1571,0.0055,0.0029,0.0934,0.0512,0.0646,0.2214,0.0866,0.0616,0.2355,0.3147,0.2539,0.3385705,0.079259,20341,50039,3338,41007,27638,32861
"268074",0.0935932,0.0515894,0.0102422,0.0645,0.0166,0.003,0.0382,0.0484,0.0827,0.1172,0.0958,0.0673,0.143,0.273,0.2335,0.1887295,0.10568,20039,49285,3198,40273,28459,32969
"268075",0.0224774,0.0664744,0.0129733,0.0082,0.0538,0.0041,0.0085,0.0539,0.1043,0.0308,0.1249,0.1557,0.0596,0.224,0.2339,0.057304,0.1520375,19604,47400,3044,38706,28222,33055
"268076",0,0.076078,0.0208181,0,0.0905,0.0066,0,0.0641,0.1216,4e-04,0.1683,0.317,0.0086,0.2069,0.2595,0.001196,0.2034385,19628,47047,2994,39802,27983,33819
"268077",0,0.0706634,0.0399468,0,0.0994,0.0109,0,0.0767,0.133,0,0.1863,0.3955,0,0.2014,0.2729,0,0.214581,20023,45671,2921,43825,28499,33952
"268078",0,0.057261,0.0658519,0,0.0949,0.0167,0,0.0897,0.1415,0,0.1829,0.3472,0,0.1886,0.2661,0,0.2091165,19146,42424,2697,42639,27210,31886
