utc_timestamp,cet_cest_timestamp,interpolated_values,BE_load_entsoe_power_statistics,DE_load_entsoe_power_statistics,DK_load_entsoe_power_statistics,ES_load_entsoe_power_statistics,FR_load_entsoe_power_statistics,GB_load_entsoe_power_statistics,LU_load_entsoe_power_statistics,NL_load_entsoe_power_statistics,PT_load_entsoe_power_statistics
2015-03-18T06:00:00Z,2015-03-18T07:00:00+0100,,10809,66821,4526,29693,65393,34866,771,13829,4776
2015-03-18T07:00:00Z,2015-03-18T08:00:00+0100,,11130,69056,4678,32600,66367,40508,784,14955,5555
2015-03-18T08:00:00Z,2015-03-18T09:00:00+0100,,11254,69262,4675,33993,65796,41944,822,15389,6352
2015-03-18T09:00:00Z,2015-03-18T10:00:00+0100,,11242,69903,4699,34964,64719,42019,816,15356,6582
2015-03-18T10:00:00Z,2015-03-18T11:00:00+0100,,11251,70460,4647,35258,64166,41153,813,15310,6737
2015-03-18T11:00:00Z,2015-03-18T12:00:00+0100,,11003,69622,4532,35194,63012,40560,811,15082,6781
2015-03-18T12:00:00Z,2015-03-18T13:00:00+0100,,11049,68850,4521,34888,61034,40277,809,15134,6470
2015-03-18T13:00:00Z,2015-03-18T14:00:00+0100,,10947,67486,4417,33711,58512,39764,734,15124,6588
2015-03-18T14:00:00Z,2015-03-18T15:00:00+0100,,10838,66312,4283,33102,56958,39677,751,15099,6667
2015-03-18T15:00:00Z,2015-03-18T16:00:00+0100,FI_wind_onshore_generation_actual,10878,65055,4281,32687,55838,40248,690,15218,6597
2015-03-18T16:00:00Z,2015-03-18T17:00:00+0100,"EE_load_entsoe_transparency | EE_solar_generation_actual | EE_wind_onshore_generation_actual",11053,65602,4581,32664,57119,42474,695,15378,6525
2015-03-18T17:00:00Z,2015-03-18T18:00:00+0100,,11343,68903,4674,32744,62888,44500,781,15136,6281
2015-03-18T18:00:00Z,2015-03-18T19:00:00+0100,,11703,71492,4632,34534,65280,47012,843,15539,6727
2015-03-18T19:00:00Z,2015-03-18T20:00:00+0100,,11182,67221,4324,35998,60828,46983,758,14946,7232
2015-03-18T20:00:00Z,2015-03-18T21:00:00+0100,,10528,62998,3994,34764,57371,43965,740,14058,6960
2015-03-18T21:00:00Z,2015-03-18T22:00:00+0100,,10541,59233,3614,32150,60040,39879,696,12956,6627
2015-03-18T22:00:00Z,2015-03-18T23:00:00+0100,,10359,54297,3263,29322,59580,35362,676,12037,6213
2015-03-18T23:00:00Z,2015-03-19T00:00:00+0100,,9702,51131,3056,26981,55517,31158,629,11192,5497
2015-03-19T00:00:00Z,2015-03-19T01:00:00+0100,,9096,49145,2955,24904,54795,30342,609,10577,5057
2015-03-19T01:00:00Z,2015-03-19T02:00:00+0100,,8721,48461,2926,23791,52720,29946,625,10370,4759
2015-03-19T02:00:00Z,2015-03-19T03:00:00+0100,,8568,49255,2959,23250,51070,28936,609,10365,4625
2015-03-19T03:00:00Z,2015-03-19T04:00:00+0100,,8682,51047,3049,22948,51454,28330,619,10412,4525
2015-03-19T04:00:00Z,2015-03-19T05:00:00+0100,,9184,54888,3330,23411,55528,27700,660,10851,4554
2015-03-19T05:00:00Z,2015-03-19T06:00:00+0100,,10199,61550,3930,24766,62139,29072,702,12114,4631
2015-03-19T06:00:00Z,2015-03-19T07:00:00+0100,,10968,66666,4520,26699,65662,34337,756,13926,4788
2015-03-19T07:00:00Z,2015-03-19T08:00:00+0100,,11349,69232,4665,28673,66517,40388,839,15088,5636
2015-03-19T08:00:00Z,2015-03-19T09:00:00+0100,,11635,69742,4687,30384,66407,41969,902,15563,6342
2015-03-19T09:00:00Z,2015-03-19T10:00:00+0100,,11701,70868,4706,31691,66083,42567,905,15571,6476
2015-03-19T10:00:00Z,2015-03-19T11:00:00+0100,,11793,71733,4692,32076,66375,42600,916,15454,6544
2015-03-19T11:00:00Z,2015-03-19T12:00:00+0100,,11582,70857,4571,32101,65870,42422,919,15162,6613
2015-03-19T12:00:00Z,2015-03-19T13:00:00+0100,,11582,70065,4651,32005,64298,42149,912,15126,6251
2015-03-19T13:00:00Z,2015-03-19T14:00:00+0100,,11489,68552,4428,30869,62499,41682,916,14940,6320
2015-03-19T14:00:00Z,2015-03-19T15:00:00+0100,,11409,67229,4242,29970,60675,41272,854,14768,6355
2015-03-19T15:00:00Z,2015-03-19T16:00:00+0100,,11285,65768,4234,29651,59722,41340,829,14769,6215
2015-03-19T16:00:00Z,2015-03-19T17:00:00+0100,,11494,65885,4498,29590,61128,43251,842,14921,6088
2015-03-19T17:00:00Z,2015-03-19T18:00:00+0100,,11597,68827,4592,29820,66567,45060,856,14738,5955
2015-03-19T18:00:00Z,2015-03-19T19:00:00+0100,,11762,71263,4629,31892,67956,47348,895,15418,6379
2015-03-19T19:00:00Z,2015-03-19T20:00:00+0100,,11147,67264,4337,33721,63149,46886,902,14974,7006
2015-03-19T20:00:00Z,2015-03-19T21:00:00+0100,,10601,63254,4017,33212,59352,43938,807,13951,6670
2015-03-19T21:00:00Z,2015-03-19T22:00:00+0100,,10659,59787,3657,31247,62102,39815,818,12903,6407
2015-03-19T22:00:00Z,2015-03-19T23:00:00+0100,,10508,55041,3307,28502,61148,35351,796,12063,6099
2015-03-19T23:00:00Z,2015-03-20T00:00:00+0100,,9806,51632,3061,26406,56833,31357,733,11151,5460
2015-03-20T00:00:00Z,2015-03-20T01:00:00+0100,,9260,49639,2960,24536,55811,30385,646,10589,5006
2015-03-20T01:00:00Z,2015-03-20T02:00:00+0100,,8833,49278,2918,23086,53679,29813,708,10362,4762
2015-03-20T02:00:00Z,2015-03-20T03:00:00+0100,,8706,49968,2935,22587,51648,28789,707,10360,4536
2015-03-20T03:00:00Z,2015-03-20T04:00:00+0100,,8863,51424,3019,22388,51902,28032,684,10411,4508
2015-03-20T04:00:00Z,2015-03-20T05:00:00+0100,,9337,54912,3307,22841,55651,27428,751,10814,4505
2015-03-20T05:00:00Z,2015-03-20T06:00:00+0100,,10311,61644,3879,25005,62058,28768,735,12005,4599
2015-03-20T06:00:00Z,2015-03-20T07:00:00+0100,,10974,66704,4483,27674,65909,33650,857,13747,4685
2015-03-20T07:00:00Z,2015-03-20T08:00:00+0100,,11424,69196,4707,30454,67475,39475,913,15061,5583
2015-03-20T08:00:00Z,2015-03-20T09:00:00+0100,,11644,69625,4729,32406,68198,41219,914,15631,6391
2015-03-20T09:00:00Z,2015-03-20T10:00:00+0100,,11768,70856,4847,34046,69231,42972,907,15926,6540
2015-03-20T10:00:00Z,2015-03-20T11:00:00+0100,,11800,71422,4827,34151,68678,41383,910,15938,6614
2015-03-20T11:00:00Z,2015-03-20T12:00:00+0100,,11348,70226,4593,33932,67748,39737,886,15415,6602
2015-03-20T12:00:00Z,2015-03-20T13:00:00+0100,,11264,68525,4473,33861,65402,38671,886,15122,6339
2015-03-20T13:00:00Z,2015-03-20T14:00:00+0100,,11150,66781,4316,32754,62835,37418,797,14916,6373
2015-03-20T14:00:00Z,2015-03-20T15:00:00+0100,,11066,65203,4206,31850,60623,36866,844,14666,6322
2015-03-20T15:00:00Z,2015-03-20T16:00:00+0100,,10940,63920,4256,31354,59601,36669,847,14685,6200
2015-03-20T16:00:00Z,2015-03-20T17:00:00+0100,,10977,64398,4557,31213,60735,38511,856,14906,6076
2015-03-20T17:00:00Z,2015-03-20T18:00:00+0100,,11115,66938,4658,31398,64908,40577,863,14646,5936
2015-03-20T18:00:00Z,2015-03-20T19:00:00+0100,,11344,68981,4471,33237,66920,43173,838,15058,6306
2015-03-20T19:00:00Z,2015-03-20T20:00:00+0100,,10894,64978,4112,34538,62643,43060,861,14479,6807
2015-03-20T20:00:00Z,2015-03-20T21:00:00+0100,,10290,61469,3814,33674,59475,40236,763,13564,6538
2015-03-20T21:00:00Z,2015-03-20T22:00:00+0100,,10432,58612,3516,31409,62364,36563,790,12615,6270
2015-03-20T22:00:00Z,2015-03-20T23:00:00+0100,,10333,54446,3232,28943,61418,32987,778,11814,5913
2015-03-20T23:00:00Z,2015-03-21T00:00:00+0100,,9813,50863,3001,26527,56634,29896,701,11062,5343
2015-03-21T00:00:00Z,2015-03-21T01:00:00+0100,,9208,48708,2875,24605,55337,29011,722,10480,4969
2015-03-21T01:00:00Z,2015-03-21T02:00:00+0100,,8734,47709,2811,23178,52859,28102,680,10198,4650
2015-03-21T02:00:00Z,2015-03-21T03:00:00+0100,,8553,47664,2789,22484,50491,26796,680,10042,4489
2015-03-21T03:00:00Z,2015-03-21T04:00:00+0100,,8444,48016,2809,22156,49809,25643,700,9986,4377
2015-03-21T04:00:00Z,2015-03-21T05:00:00+0100,,8402,48232,2900,22224,51485,24749,652,10059,4381
2015-03-21T05:00:00Z,2015-03-21T06:00:00+0100,,8591,48784,3071,22722,52709,25030,701,10432,4305
2015-03-21T06:00:00Z,2015-03-21T07:00:00+0100,,8720,51947,3425,23371,55076,26519,737,11173,4168
2015-03-21T07:00:00Z,2015-03-21T08:00:00+0100,,9400,56157,3801,25372,58216,29214,743,12151,4538
2015-03-21T08:00:00Z,2015-03-21T09:00:00+0100,,9962,59204,4041,28263,60101,32244,683,13068,5011
2015-03-21T09:00:00Z,2015-03-21T10:00:00+0100,,10324,60275,4133,30467,60184,34277,725,13426,5385
2015-03-21T10:00:00Z,2015-03-21T11:00:00+0100,,10551,61330,4126,30834,61044,34873,730,13423,5506
2015-03-21T11:00:00Z,2015-03-21T12:00:00+0100,,10491,60689,4080,30860,62266,34890,749,13217,5645
2015-03-21T12:00:00Z,2015-03-21T13:00:00+0100,,10298,58695,4026,30927,59036,34607,720,12873,5600
2015-03-21T13:00:00Z,2015-03-21T14:00:00+0100,,9998,57016,3955,29919,56729,33698,715,12610,5362
2015-03-21T14:00:00Z,2015-03-21T15:00:00+0100,,9858,56520,3937,28617,55541,33111,723,12512,5294
2015-03-21T15:00:00Z,2015-03-21T16:00:00+0100,,9756,56239,4015,27849,54917,33281,733,12787,5167
2015-03-21T16:00:00Z,2015-03-21T17:00:00+0100,,9864,57524,4331,27583,56611,35003,754,13329,5047
2015-03-21T17:00:00Z,2015-03-21T18:00:00+0100,,10157,59743,4392,27884,60608,37743,738,13565,5095
2015-03-21T18:00:00Z,2015-03-21T19:00:00+0100,,10557,60519,4268,29701,62289,40172,713,13888,5587
2015-03-21T19:00:00Z,2015-03-21T20:00:00+0100,,10087,56885,3971,31414,59338,40540,802,13400,6164
2015-03-21T20:00:00Z,2015-03-21T21:00:00+0100,,9762,54113,3731,31368,56647,38005,760,12658,6000
2015-03-21T21:00:00Z,2015-03-21T22:00:00+0100,,9803,52798,3491,29669,60486,35191,778,12002,5742
2015-03-21T22:00:00Z,2015-03-21T23:00:00+0100,,9793,49414,3262,27736,60407,32442,712,11286,5442
2015-03-21T23:00:00Z,2015-03-22T00:00:00+0100,,9254,46288,3112,25270,56112,29667,655,10606,4972
2015-03-22T00:00:00Z,2015-03-22T01:00:00+0100,,8744,44203,3012,23278,55135,28926,626,10092,4639
2015-03-22T01:00:00Z,2015-03-22T02:00:00+0100,,8392,42939,2959,22008,52528,28139,613,9796,4401
2015-03-22T02:00:00Z,2015-03-22T03:00:00+0100,,8138,42767,2952,21127,49900,26906,635,9649,4156
2015-03-22T03:00:00Z,2015-03-22T04:00:00+0100,,8037,43067,2984,20767,48976,25945,678,9582,4106
2015-03-22T04:00:00Z,2015-03-22T05:00:00+0100,,8122,43049,3068,20807,49601,25029,677,9672,3990
2015-03-22T05:00:00Z,2015-03-22T06:00:00+0100,,8221,42040,3149,21104,49737,25165,647,9785,4042
2015-03-22T06:00:00Z,2015-03-22T07:00:00+0100,,8237,44038,3399,20936,51232,25761,641,10123,3762
2015-03-22T07:00:00Z,2015-03-22T08:00:00+0100,,8747,48132,3673,22005,53968,27488,647,10880,4032
2015-03-22T08:00:00Z,2015-03-22T09:00:00+0100,,9411,51554,3847,24442,56229,30000,703,11538,4462
2015-03-22T09:00:00Z,2015-03-22T10:00:00+0100,,9799,53764,3900,26550,57332,32312,738,11841,4770
2015-03-22T10:00:00Z,2015-03-22T11:00:00+0100,,10093,55723,3862,27444,58886,33315,774,11879,5079
2015-03-22T11:00:00Z,2015-03-22T12:00:00+0100,,10213,54758,3808,27542,60122,33383,630,11780,5302
2015-03-22T12:00:00Z,2015-03-22T13:00:00+0100,,9790,52310,3751,28053,56558,33338,652,11503,5253
2015-03-22T13:00:00Z,2015-03-22T14:00:00+0100,,9459,50437,3690,27724,53913,32387,665,11187,4988
2015-03-22T14:00:00Z,2015-03-22T15:00:00+0100,,9250,49651,3675,26446,52155,31772,683,11050,4869
2015-03-22T15:00:00Z,2015-03-22T16:00:00+0100,,8875,49288,3790,25788,51345,32223,667,11245,4735
2015-03-22T16:00:00Z,2015-03-22T17:00:00+0100,,9088,51294,4198,25604,52960,34251,710,12132,4678
2015-03-22T17:00:00Z,2015-03-22T18:00:00+0100,,9537,55406,4459,26091,58273,36901,724,12667,4766
2015-03-22T18:00:00Z,2015-03-22T19:00:00+0100,,10308,58518,4467,28390,63033,39903,762,13587,5229
2015-03-22T19:00:00Z,2015-03-22T20:00:00+0100,,10213,56029,4161,30976,60648,40964,764,13418,6003
2015-03-22T20:00:00Z,2015-03-22T21:00:00+0100,,9820,54162,3886,30600,58094,38581,730,12721,5866
2015-03-22T21:00:00Z,2015-03-22T22:00:00+0100,,9889,53877,3579,29515,61363,35136,737,12005,5626
2015-03-22T22:00:00Z,2015-03-22T23:00:00+0100,,9861,50700,3250,27803,60997,31536,702,11145,5375
2015-03-22T23:00:00Z,2015-03-23T00:00:00+0100,,9293,48345,3051,25117,57524,28030,665,10498,4921
2015-03-23T00:00:00Z,2015-03-23T01:00:00+0100,,8849,46959,2930,23034,57215,27547,669,10091,4551
2015-03-23T01:00:00Z,2015-03-23T02:00:00+0100,,8640,46528,2894,21948,55393,27113,693,9968,4320
2015-03-23T02:00:00Z,2015-03-23T03:00:00+0100,,8462,47234,2911,21435,53658,26211,679,9951,4188
2015-03-23T03:00:00Z,2015-03-23T04:00:00+0100,,8569,49173,3024,21442,54689,25440,697,10089,4166
2015-03-23T04:00:00Z,2015-03-23T05:00:00+0100,,9087,53491,3342,22300,59472,25162,691,10632,4192
2015-03-23T05:00:00Z,2015-03-23T06:00:00+0100,,10212,60904,3967,25108,65837,26877,785,11800,4283
2015-03-23T06:00:00Z,2015-03-23T07:00:00+0100,,10729,66618,4627,28782,69436,32122,840,13496,4461
2015-03-23T07:00:00Z,2015-03-23T08:00:00+0100,,10990,69692,4858,32470,69743,37963,879,14656,5193
2015-03-23T08:00:00Z,2015-03-23T09:00:00+0100,,11228,70386,4880,34119,68721,39656,866,15088,6096
2015-03-23T09:00:00Z,2015-03-23T10:00:00+0100,,11233,70699,4905,35125,66809,40220,859,15089,6387
2015-03-23T10:00:00Z,2015-03-23T11:00:00+0100,,11373,71839,4862,35169,66018,39979,892,15087,6479
2015-03-23T11:00:00Z,2015-03-23T12:00:00+0100,,11038,71013,4849,35340,65185,40083,821,14745,6672
2015-03-23T12:00:00Z,2015-03-23T13:00:00+0100,,11028,70125,4708,35285,62752,40228,790,14780,6393
2015-03-23T13:00:00Z,2015-03-23T14:00:00+0100,,10883,68766,4615,33894,60161,39988,777,14654,6409
2015-03-23T14:00:00Z,2015-03-23T15:00:00+0100,,10706,67537,4463,33296,58261,39931,778,14550,6496
2015-03-23T15:00:00Z,2015-03-23T16:00:00+0100,,10613,65816,4467,33059,57012,40158,757,14632,6432
2015-03-23T16:00:00Z,2015-03-23T17:00:00+0100,,10840,65767,4820,33034,57887,41949,753,14849,6329
2015-03-23T17:00:00Z,2015-03-23T18:00:00+0100,,11045,68187,4864,33056,63400,43634,798,14497,6159
2015-03-23T18:00:00Z,2015-03-23T19:00:00+0100,,11537,71155,4892,34853,66867,45231,849,15297,6418
2015-03-23T19:00:00Z,2015-03-23T20:00:00+0100,,11171,67495,4436,36679,62461,45417,879,14934,7131
2015-03-23T20:00:00Z,2015-03-23T21:00:00+0100,,10541,63412,4102,35532,58956,42543,851,13991,6809
2015-03-23T21:00:00Z,2015-03-23T22:00:00+0100,,10632,59963,3720,32646,62229,38620,784,12821,6516
2015-03-23T22:00:00Z,2015-03-23T23:00:00+0100,,10487,55243,3358,29514,61208,34143,762,11880,6108
2015-03-23T23:00:00Z,2015-03-24T00:00:00+0100,,9845,52291,3138,27089,56855,30094,697,11046,5496
2015-03-24T00:00:00Z,2015-03-24T01:00:00+0100,,9333,50484,3047,25005,56338,29419,704,10512,5000
2015-03-24T01:00:00Z,2015-03-24T02:00:00+0100,,9031,49754,3003,23958,54197,29039,707,10320,4766
2015-03-24T02:00:00Z,2015-03-24T03:00:00+0100,,8857,50343,3019,23452,52476,28271,706,10311,4632
2015-03-24T03:00:00Z,2015-03-24T04:00:00+0100,,8973,52064,3107,23446,52907,27486,682,10395,4578
2015-03-24T04:00:00Z,2015-03-24T05:00:00+0100,,9524,55614,3395,24033,57177,27010,746,10826,4529
2015-03-24T05:00:00Z,2015-03-24T06:00:00+0100,,10492,62292,3982,26407,63173,28500,794,11928,4611
2015-03-24T06:00:00Z,2015-03-24T07:00:00+0100,,10979,67411,4622,29741,66926,33534,816,13651,4761
2015-03-24T07:00:00Z,2015-03-24T08:00:00+0100,,11247,69700,4859,33045,67827,38943,911,14775,5531
2015-03-24T08:00:00Z,2015-03-24T09:00:00+0100,,11306,69732,4870,34826,67721,40049,907,15171,6406
2015-03-24T09:00:00Z,2015-03-24T10:00:00+0100,,11272,70574,4939,35748,67432,40061,884,15008,6601
2015-03-24T10:00:00Z,2015-03-24T11:00:00+0100,,11358,71709,4856,35974,67933,39711,914,14895,6761
2015-03-24T11:00:00Z,2015-03-24T12:00:00+0100,,11023,70898,4739,35861,67831,39959,896,14731,6802
2015-03-24T12:00:00Z,2015-03-24T13:00:00+0100,BE_wind_offshore_generation_actual,10887,70242,4737,35657,66367,39916,900,14845,6490
2015-03-24T13:00:00Z,2015-03-24T14:00:00+0100,,10898,69048,4624,34143,65006,39545,740,14928,6400
2015-03-24T14:00:00Z,2015-03-24T15:00:00+0100,,11026,67785,4484,33383,63876,39355,718,14896,6496
2015-03-24T15:00:00Z,2015-03-24T16:00:00+0100,,10966,66108,4463,32963,63501,39437,787,15045,6384
2015-03-24T16:00:00Z,2015-03-24T17:00:00+0100,,11243,66383,4753,32851,64716,41525,799,15175,6288
2015-03-24T17:00:00Z,2015-03-24T18:00:00+0100,,11444,68642,4831,32920,69610,43267,822,14834,6127
