Hour,PV,WindOnshore,WindOffshore
5050,0.3259,0.1001,0.1028
5051,0.3756,0.1138,0.0752
5052,0.4186,0.1355,0.0916
5053,0.4482,0.1522,0.0948
5054,0.4455,0.1687,0.0956
5055,0.4152,0.1802,0.1092
5056,0.3626,0.1804,0.1107
5057,0.269,0.172,0.1086
5058,0.1624,0.1512,0.1282
5059,0.0703,0.118,0.1515
5060,0.0148,0.0854,0.1324
5061,0.0003,0.0805,0.1171
5062,0,0.0918,0.1242
5063,0,0.1048,0.138
5064,0,0.1073,0.1461
5065,0,0.1125,0.1363
5066,0,0.1154,0.1525
5067,0,0.1238,0.1314
5068,0,0.1246,0.1392
5069,0.0009,0.1213,0.2038
5070,0.0222,0.1204,0.2146
5071,0.0875,0.1037,0.2602
5072,0.1923,0.0916,0.287
5073,0.3003,0.1017,0.2085
5074,0.3852,0.1202,0.1608
5075,0.4406,0.1288,0.1134
5076,0.463,0.1322,0.0949
5077,0.4647,0.1357,0.094
5078,0.4668,0.1387,0.1041
5079,0.4361,0.1435,0.094
5080,0.3673,0.1396,0.0908
5081,0.2735,0.1272,0.0829
5082,0.1638,0.1042,0.043
5083,0.067,0.0737,0.0273
5084,0.0144,0.0438,0.0265
5085,0.0003,0.0297,0.024
5086,0,0.023,0.0204
5087,0,0.0177,0.0188
5088,0,0.0126,0.0188
5089,0,0.0112,0.0233
5090,0,0.0102,0.0286
5091,0,0.0099,0.0317
5092,0,0.0131,0.0424
5093,0.0006,0.0167,0.0403
5094,0.017,0.0204,0.0385
5095,0.0649,0.0192,0.0296
5096,0.1225,0.014,0.0294
5097,0.1802,0.0134,0.0142
5098,0.2303,0.0177,0.0154
5099,0.2604,0.0211,0.0206
5100,0.2693,0.026,0.024
5101,0.2696,0.0355,0.0232
5102,0.2402,0.0496,0.039
5103,0.23,0.0666,0.0513
5104,0.2017,0.0774,0.0992
5105,0.172,0.0885,0.1814
5106,0.1153,0.1006,0.203
5107,0.0561,0.1107,0.1758
5108,0.0132,0.1073,0.1859
5109,0.0003,0.1045,0.173
5110,0,0.1212,0.1524
5111,0,0.1242,0.2244
5112,0,0.1216,0.2532
5113,0,0.1262,0.2746
5114,0,0.1346,0.3056
5115,0,0.1383,0.3815
5116,0,0.1405,0.3948
5117,0.0008,0.1366,0.3715
5118,0.0229,0.1288,0.3929
5119,0.0972,0.1009,0.4426
5120,0.215,0.0871,0.3882
5121,0.346,0.1068,0.2568
5122,0.442,0.1246,0.2239
5123,0.4896,0.132,0.2168
5124,0.5009,0.141,0.2434
5125,0.4912,0.1462,0.2169
5126,0.4714,0.1562,0.222
5127,0.416,0.1533,0.2417
5128,0.3428,0.1458,0.2634
5129,0.255,0.1298,0.2436
5130,0.1626,0.1045,0.2197
5131,0.0743,0.0732,0.221
5132,0.0144,0.05,0.2009
5133,0.0002,0.0456,0.1934
5134,0,0.0463,0.203
5135,0,0.0473,0.2274
5136,0,0.0475,0.2116
5137,0,0.049,0.1755
5138,0,0.0512,0.1528
5139,0,0.0531,0.1287
5140,0,0.0534,0.101
5141,0.0005,0.0532,0.0675
5142,0.0136,0.0546,0.0648
5143,0.0552,0.0535,0.0788
5144,0.1064,0.0503,0.0785
5145,0.1598,0.0536,0.056
5146,0.2086,0.054,0.0425
5147,0.2402,0.0652,0.0439
5148,0.2683,0.0738,0.0233
5149,0.2486,0.0824,0.0243
5150,0.2202,0.0914,0.0193
5151,0.195,0.0924,0.0253
5152,0.1547,0.0896,0.0268
5153,0.1073,0.0911,0.0503
5154,0.0643,0.0899,0.0746
5155,0.028,0.0889,0.0847
5156,0.0055,0.0902,0.0884
5157,0.0001,0.0991,0.1196
5158,0,0.1082,0.1284
5159,0,0.1188,0.1582
5160,0,0.1318,0.1778
5161,0,0.138,0.1944
5162,0,0.1438,0.2018
5163,0,0.1493,0.2065
5164,0,0.1548,0.2107
5165,0.0002,0.1695,0.238
5166,0.0098,0.1864,0.2846
5167,0.0482,0.1982,0.3796
5168,0.1115,0.1967,0.4404
5169,0.1777,0.1996,0.5119
5170,0.2438,0.2213,0.5963
5171,0.2923,0.245,0.6597
5172,0.31,0.2659,0.6951
5173,0.303,0.2747,0.7067
5174,0.2888,0.2793,0.6915
5175,0.2567,0.2786,0.6775
5176,0.2227,0.2817,0.6838
5177,0.1626,0.2598,0.66
5178,0.0977,0.2454,0.6118
5179,0.0418,0.2339,0.6258
5180,0.0084,0.2199,0.6206
5181,0.0001,0.2074,0.6308
5182,0,0.2034,0.6192
5183,0,0.2007,0.6217
5184,0,0.1916,0.642
5185,0,0.2042,0.6312
5186,0,0.2059,0.6075
5187,0,0.1998,0.5985
5188,0,0.1968,0.6041
5189,0.0004,0.1946,0.5585
5190,0.0163,0.197,0.5989
5191,0.0768,0.1947,0.5848
5192,0.1674,0.193,0.5867
5193,0.2702,0.2015,0.6221
5194,0.3628,0.2215,0.6454
5195,0.4181,0.2449,0.6549
5196,0.441,0.254,0.6634
5197,0.4239,0.2515,0.6608
5198,0.3874,0.2384,0.6518
5199,0.3279,0.228,0.6354
5200,0.2509,0.2038,0.6247
5201,0.1704,0.1834,0.616
5202,0.0922,0.1588,0.5581
5203,0.0376,0.1309,0.5418
5204,0.0072,0.1022,0.5522
5205,0.0001,0.1011,0.5231
5206,0,0.1014,0.4526
5207,0,0.098,0.3862
5208,0,0.0928,0.3058
5209,0,0.0837,0.2603
5210,0,0.0808,0.222
5211,0,0.082,0.1656
5212,0,0.0824,0.1548
5213,0.0002,0.092,0.1422
5214,0.0079,0.0875,0.1393
5215,0.0394,0.0791,0.1419
5216,0.0868,0.0655,0.1533
5217,0.1452,0.0648,0.1584
5218,0.2066,0.0777,0.1627
5219,0.2608,0.092,0.1765
5220,0.2914,0.111,0.2076
5221,0.3217,0.1183,0.2445
5222,0.3162,0.1292,0.2847
5223,0.2983,0.1415,0.3478
5224,0.2682,0.137,0.4395
5225,0.2072,0.1381,0.5142
5226,0.1271,0.1226,0.5662
5227,0.0547,0.1172,0.6164
5228,0.0104,0.1108,0.5428
5229,0.0001,0.1105,0.3887
5230,0,0.1136,0.3106
5231,0,0.1258,0.2873
5232,0,0.1275,0.2563
5233,0,0.1206,0.2039
5234,0,0.1168,0.1576
5235,0,0.1106,0.1717
5236,0,0.1029,0.212
5237,0.0004,0.0917,0.2976
5238,0.0155,0.0906,0.4006
5239,0.0756,0.0808,0.4453
5240,0.1676,0.0675,0.4281
5241,0.2673,0.0817,0.4136
5242,0.346,0.1166,0.329
5243,0.3948,0.1443,0.264
5244,0.4089,0.1541,0.2022
5245,0.4107,0.171,0.184
5246,0.3954,0.183,0.2051
5247,0.3621,0.1952,0.1794
5248,0.3064,0.2056,0.2583
5249,0.2262,0.2052,0.3375
5250,0.1389,0.1879,0.346
5251,0.0591,0.1494,0.3542
5252,0.0106,0.1082,0.3562
5253,0,0.1081,0.3392
5254,0,0.1188,0.2702
5255,0,0.1184,0.2393
5256,0,0.1115,0.2054
5257,0,0.1098,0.2145
5258,0,0.1076,0.2775
5259,0,0.1071,0.4052
5260,0,0.1108,0.4759
5261,0.0004,0.1154,0.5583
5262,0.0175,0.1212,0.6774
5263,0.0908,0.1064,0.7217
5264,0.2159,0.0852,0.7149
5265,0.3604,0.1075,0.7519
5266,0.4769,0.1452,0.7608
5267,0.5619,0.1767,0.7524
5268,0.6088,0.1938,0.7616
5269,0.6132,0.2108,0.7684
5270,0.5826,0.2112,0.7566
5271,0.5187,0.2064,0.7556
5272,0.4233,0.1989,0.7364
5273,0.2987,0.1847,0.7097
5274,0.1668,0.1641,0.6848
5275,0.061,0.1375,0.6663
5276,0.0102,0.1143,0.6095
5277,0,0.1234,0.5607
5278,0,0.1496,0.5771
5279,0,0.1764,0.6457
5280,0,0.1933,0.7271
5281,0,0.1987,0.7409
5282,0,0.2015,0.7598
5283,0,0.2188,0.7857
5284,0,0.2441,0.8099
5285,0.0002,0.2674,0.8044
5286,0.015,0.2842,0.8011
5287,0.0802,0.2805,0.8322
5288,0.1944,0.2794,0.8084
5289,0.318,0.302,0.807
5290,0.4234,0.3178,0.8082
5291,0.4988,0.3487,0.8036
5292,0.5213,0.3746,0.8046
5293,0.5143,0.386,0.8114
5294,0.495,0.3823,0.8005
5295,0.4494,0.3815,0.7823
5296,0.369,0.3733,0.7478
5297,0.2666,0.343,0.7322
5298,0.1524,0.3137,0.7163
5299,0.0558,0.2763,0.6851
5300,0.0084,0.2204,0.7318
5301,0,0.1749,0.7104
5302,0,0.1506,0.6554
5303,0,0.1325,0.591
5304,0,0.117,0.5502
5305,0,0.1039,0.5163
5306,0,0.0969,0.4545
5307,0,0.0864,0.4439
5308,0,0.0845,0.4111
5309,0.0001,0.0814,0.4402
5310,0.0075,0.0845,0.5075
5311,0.0391,0.0697,0.5424
5312,0.09,0.0556,0.5668
5313,0.157,0.0581,0.5811
5314,0.2359,0.0857,0.5993
5315,0.2967,0.1192,0.6489
5316,0.3374,0.1553,0.6681
5317,0.3629,0.1734,0.7269
5318,0.3593,0.1946,0.7399
5319,0.3189,0.2134,0.7757
5320,0.2531,0.2148,0.7939
5321,0.1792,0.2097,0.808
5322,0.1064,0.2083,0.7841
5323,0.0418,0.1604,0.7758
5324,0.0062,0.131,0.7844
5325,0,0.118,0.7393
5326,0,0.1162,0.7029
5327,0,0.111,0.6545
5328,0,0.102,0.6512
5329,0,0.1,0.6297
5330,0,0.097,0.6454
5331,0,0.0959,0.6437
5332,0,0.093,0.6644
5333,0.0002,0.0904,0.6722
5334,0.01,0.0843,0.6733
5335,0.051,0.0724,0.6326
5336,0.1161,0.059,0.6285
5337,0.2055,0.0656,0.5517
5338,0.2991,0.0825,0.4998
5339,0.3612,0.1129,0.4735
5340,0.3823,0.1431,0.5302
5341,0.3708,0.1604,0.539
5342,0.3588,0.1714,0.5567
5343,0.3389,0.1848,0.5949
5344,0.3022,0.1918,0.5978
5345,0.2298,0.1825,0.6024
5346,0.1345,0.1666,0.5849
5347,0.0538,0.1416,0.5492
5348,0.0076,0.108,0.512
5349,0,0.1034,0.4382
5350,0,0.1123,0.4617
5351,0,0.1254,0.4394
5352,0,0.1411,0.4586
5353,0,0.1442,0.3768
5354,0,0.1415,0.3491
5355,0,0.1392,0.3616
5356,0,0.1415,0.3784
5357,0.0002,0.1411,0.349
5358,0.0143,0.1337,0.2518
5359,0.0826,0.1054,0.2346
5360,0.1961,0.0768,0.2172
5361,0.3234,0.083,0.307
5362,0.4112,0.1124,0.3646
5363,0.436,0.1475,0.456
5364,0.4366,0.1871,0.4081
5365,0.4248,0.2118,0.3868
5366,0.3974,0.2243,0.3052
5367,0.3491,0.2362,0.2522
5368,0.2755,0.2362,0.2302
5369,0.1895,0.2255,0.226
5370,0.0988,0.206,0.161
5371,0.033,0.1808,0.1466
5372,0.0032,0.1685,0.1225
5373,0,0.1629,0.1053
5374,0,0.1664,0.0923
5375,0,0.1696,0.0922
5376,0,0.1704,0.094
5377,0,0.1612,0.0799
5378,0,0.1496,0.0814
5379,0,0.1407,0.0676
5380,0,0.135,0.071
5381,0,0.1256,0.0866
5382,0.0037,0.12,0.0954
5383,0.022,0.113,0.1136
5384,0.0532,0.1038,0.1458
5385,0.0884,0.1009,0.206
5386,0.1278,0.106,0.3212
5387,0.1594,0.1148,0.3819
5388,0.1824,0.1275,0.4399
5389,0.1954,0.1532,0.4834
5390,0.1998,0.1713,0.517
5391,0.1917,0.1746,0.5167
5392,0.1597,0.1688,0.6445
5393,0.1196,0.1667,0.7206
5394,0.0716,0.1587,0.7685
5395,0.029,0.1529,0.7916
5396,0.0037,0.1502,0.7921
5397,0,0.1513,0.748
5398,0,0.1567,0.6769
5399,0,0.1652,0.569
5400,0,0.1791,0.5092
5401,0,0.1875,0.4857
5402,0,0.1929,0.4325
5403,0,0.1919,0.3852
5404,0,0.1884,0.3596
5405,0.0001,0.1911,0.3663
5406,0.0116,0.1946,0.3568
5407,0.0738,0.1868,0.4165
5408,0.1848,0.1736,0.5176
5409,0.3187,0.1889,0.6041
5410,0.4325,0.2404,0.6877
5411,0.4966,0.2843,0.7336
5412,0.5224,0.2932,0.7632
5413,0.5336,0.3054,0.7378
5414,0.5237,0.3008,0.6949
5415,0.4741,0.2958,0.6711
5416,0.3914,0.2872,0.6394
5417,0.2749,0.2689,0.618
5418,0.1488,0.2387,0.5526
5419,0.0473,0.1996,0.5051
5420,0.0053,0.1702,0.4678
5421,0,0.155,0.4169
5422,0,0.139,0.334
5423,0,0.121,0.2658
5424,0,0.104,0.252
5425,0,0.0866,0.2313
5426,0,0.0757,0.2041
5427,0,0.0681,0.1849
5428,0,0.0648,0.1887
5429,0.0001,0.0614,0.1919
5430,0.0114,0.0583,0.1992
5431,0.0743,0.0487,0.2676
5432,0.1882,0.0393,0.2809
5433,0.3175,0.0517,0.3131
5434,0.4154,0.0567,0.3292
5435,0.4822,0.07,0.3143
5436,0.5035,0.0809,0.2463
5437,0.498,0.092,0.2155
5438,0.4736,0.1004,0.2137
5439,0.4301,0.1049,0.2044
5440,0.3597,0.106,0.173
5441,0.2606,0.106,0.1667
5442,0.1465,0.0945,0.1768
5443,0.051,0.0817,0.1864
5444,0.0056,0.074,0.1668
5445,0,0.0833,0.1355
5446,0,0.0866,0.0984
5447,0,0.0852,0.0957
5448,0,0.0806,0.0908
5449,0,0.0716,0.1015
5450,0,0.0643,0.1149
5451,0,0.0618,0.1238
5452,0,0.0617,0.1163
5453,0.0001,0.061,0.1152
5454,0.0108,0.0622,0.1007
5455,0.0721,0.0498,0.0833
5456,0.1828,0.0293,0.0434
5457,0.3196,0.0231,0.0263
5458,0.4411,0.0268,0.0349
5459,0.5128,0.0303,0.0548
5460,0.5339,0.0347,0.0318
5461,0.5211,0.0414,0.0293
5462,0.4971,0.0497,0.0265
5463,0.4472,0.0508,0.0319
5464,0.3686,0.0557,0.0307
5465,0.2696,0.0612,0.0365
5466,0.1552,0.0632,0.0508
5467,0.0532,0.062,0.0652
5468,0.0058,0.0638,0.0551
5469,0,0.0809,0.0664
5470,0,0.0888,0.0821
5471,0,0.0854,0.0864
5472,0,0.0784,0.0878
5473,0,0.0697,0.0747
5474,0,0.0606,0.0622
5475,0,0.0534,0.0397
5476,0,0.049,0.0263
5477,0.0001,0.0478,0.0193
5478,0.0112,0.0469,0.024
5479,0.0792,0.0415,0.0234
5480,0.2059,0.025,0.0207
5481,0.3532,0.0153,0.0234
5482,0.4756,0.0192,0.0245
5483,0.5411,0.0243,0.031
5484,0.5583,0.0248,0.0467
5485,0.5494,0.0283,0.0936
5486,0.5277,0.0373,0.0808
5487,0.4696,0.045,0.0696
5488,0.3874,0.0534,0.0704
5489,0.2824,0.0576,0.0923
5490,0.1521,0.057,0.1052
5491,0.0476,0.064,0.0761
5492,0.0052,0.0801,0.0773
5493,0,0.106,0.0868
5494,0,0.1154,0.092
5495,0,0.1105,0.0797
5496,0,0.0933,0.053
5497,0,0.081,0.0362
5498,0,0.0722,0.0287
5499,0,0.0646,0.016
5500,0,0.0566,0.0172
5501,0,0.0538,0.0218
5502,0.01,0.0524,0.0182
5503,0.0725,0.043,0.0205
5504,0.1862,0.0266,0.0232
5505,0.3216,0.0132,0.0203
5506,0.4496,0.0112,0.0147
5507,0.5397,0.0117,0.013
5508,0.5787,0.0137,0.0203
5509,0.5881,0.0148,0.03
5510,0.5629,0.0153,0.0337
5511,0.5146,0.0172,0.0366
5512,0.4269,0.0192,0.0396
5513,0.2977,0.0227,0.0658
5514,0.1569,0.027,0.0792
5515,0.0472,0.0282,0.0873
5516,0.005,0.0377,0.0982
5517,0,0.0602,0.0949
5518,0,0.0739,0.0858
5519,0,0.0781,0.0758
5520,0,0.0728,0.0601
5521,0,0.0662,0.0697
5522,0,0.0616,0.0664
5523,0,0.059,0.0628
5524,0,0.0558,0.0926
5525,0,0.0522,0.1008
5526,0.0087,0.0451,0.1273
5527,0.0698,0.0387,0.1494
5528,0.1836,0.0282,0.1599
5529,0.3154,0.0181,0.1336
5530,0.4244,0.0165,0.1372
5531,0.5005,0.0196,0.1262
5532,0.5208,0.0207,0.0963
5533,0.5046,0.023,0.0748
5534,0.4684,0.0273,0.0602
5535,0.406,0.0293,0.0639
5536,0.321,0.031,0.0683
5537,0.2138,0.0359,0.0755
5538,0.1096,0.0382,0.1092
5539,0.0344,0.0388,0.1248
5540,0.0032,0.044,0.129
5541,0,0.0513,0.0967
5542,0,0.0509,0.0986
5543,0,0.0457,0.0659
5544,0,0.0356,0.0355
5545,0,0.0289,0.028
5546,0,0.0266,0.0203
5547,0,0.0222,0.0085
5548,0,0.0189,0.0048
5549,0,0.0166,0.0046
5550,0.0076,0.0167,0.0036
5551,0.0639,0.0164,0.0076
5552,0.1684,0.0116,0.0189
5553,0.2997,0.0053,0.0198
5554,0.4161,0.0064,0.0142
5555,0.4977,0.0078,0.0109
5556,0.5354,0.0091,0.0116
5557,0.5365,0.0104,0.0085
5558,0.5115,0.013,0.0144
5559,0.4499,0.0183,0.0381
5560,0.3445,0.0218,0.0748
5561,0.2231,0.0228,0.1061
5562,0.1118,0.0239,0.141
5563,0.0317,0.0276,0.1953
5564,0.0019,0.0424,0.2402
5565,0,0.079,0.2561
5566,0,0.118,0.2328
5567,0,0.1409,0.1862
5568,0,0.147,0.2384
5569,0,0.152,0.2522
5570,0,0.1496,0.2978
5571,0,0.137,0.3323
5572,0,0.1157,0.3702
5573,0,0.1044,0.3767
5574,0.0049,0.0988,0.3565
5575,0.0449,0.0992,0.444
5576,0.1234,0.082,0.4683
5577,0.2318,0.0708,0.4282
5578,0.3257,0.0808,0.4544
5579,0.3977,0.0941,0.4716
5580,0.4139,0.1083,0.4323
5581,0.3652,0.1139,0.3933
5582,0.2862,0.1186,0.3132
5583,0.214,0.1127,0.2865
5584,0.1681,0.1062,0.3283
5585,0.1186,0.101,0.4106
5586,0.0645,0.0924,0.3736
5587,0.0217,0.0854,0.307
5588,0.0023,0.0703,0.2924
5589,0,0.0994,0.3245
5590,0,0.1077,0.3775
5591,0,0.1276,0.4424
5592,0,0.1362,0.5048
5593,0,0.1519,0.5104
5594,0,0.1764,0.5182
5595,0,0.1834,0.5738
5596,0,0.1769,0.5626
5597,0,0.1848,0.5746
5598,0.0051,0.189,0.616
5599,0.0462,0.1811,0.6239
5600,0.129,0.1703,0.5996
5601,0.2269,0.1802,0.6068
5602,0.285,0.1977,0.6328
5603,0.332,0.218,0.5742
5604,0.3747,0.2406,0.5434
5605,0.3892,0.2593,0.5169
5606,0.3735,0.2783,0.4815
5607,0.3496,0.2806,0.3942
5608,0.2964,0.2595,0.3796
5609,0.2135,0.2427,0.3223
5610,0.123,0.2138,0.2116
5611,0.0355,0.1638,0.1522
5612,0.0023,0.1383,0.1809
5613,0,0.1493,0.2108
5614,0,0.1597,0.219
5615,0,0.1657,0.2512
5616,0,0.1716,0.2754
5617,0,0.1778,0.2388
5618,0,0.1798,0.2018
5619,0,0.1736,0.2052
5620,0,0.1615,0.2525
5621,0,0.1484,0.2588
5622,0.0054,0.1351,0.2224
5623,0.05,0.1209,0.2589
5624,0.1311,0.1038,0.3481
5625,0.2283,0.1056,0.4041
5626,0.3097,0.1186,0.4023
5627,0.3616,0.1377,0.4049
5628,0.3927,0.1533,0.3504
5629,0.39,0.1595,0.3771
5630,0.3698,0.1567,0.3727
5631,0.3288,0.1493,0.3606
5632,0.2675,0.1487,0.3896
5633,0.1912,0.1483,0.4656
5634,0.1019,0.1442,0.4422
5635,0.0308,0.1322,0.4632
5636,0.0019,0.124,0.4942
5637,0,0.1232,0.5395
5638,0,0.131,0.4724
5639,0,0.1361,0.3972
5640,0,0.1269,0.3639
5641,0,0.1212,0.3051
5642,0,0.1126,0.2326
5643,0,0.1022,0.1482
5644,0,0.0943,0.0919
5645,0,0.0899,0.0557
5646,0.0051,0.0858,0.0378
5647,0.0558,0.0806,0.0294
5648,0.1715,0.0578,0.0275
5649,0.3104,0.0403,0.0213
5650,0.4258,0.0376,0.0196
5651,0.5078,0.0375,0.02
5652,0.5466,0.0363,0.0139
5653,0.5506,0.0337,0.0102
5654,0.5197,0.0308,0.0078
5655,0.4638,0.0275,0.0071
5656,0.371,0.0234,0.0036
5657,0.2572,0.0174,0.0008
5658,0.131,0.0123,0.002
5659,0.0351,0.0114,0.0028
5660,0.002,0.021,0.0096
5661,0,0.04,0.0445
5662,0,0.0558,0.0708
5663,0,0.0651,0.0849
5664,0,0.0722,0.1138
5665,0,0.0757,0.1432
5666,0,0.0769,0.1729
5667,0,0.0748,0.1943
5668,0,0.0754,0.2
5669,0,0.0784,0.1933
5670,0.0057,0.0827,0.2082
5671,0.066,0.0823,0.2462
5672,0.2015,0.0613,0.2614
5673,0.3564,0.0377,0.2643
5674,0.4864,0.0406,0.231
5675,0.5726,0.05,0.2119
5676,0.6207,0.052,0.1869
5677,0.6332,0.0501,0.2053
5678,0.6056,0.0494,0.1911
5679,0.5391,0.0473,0.1755
5680,0.4362,0.0459,0.1938
5681,0.2942,0.0494,0.1982
5682,0.1417,0.0558,0.1817
5683,0.0346,0.0648,0.186
5684,0.0018,0.1094,0.2036
5685,0,0.1752,0.2194
5686,0,0.2194,0.2202
5687,0,0.242,0.1852
5688,0,0.2518,0.1867
5689,0,0.256,0.1586
5690,0,0.2452,0.139
5691,0,0.2277,0.1407
5692,0,0.2204,0.1392
5693,0,0.2188,0.1303
5694,0.0057,0.2128,0.1146
5695,0.0686,0.1845,0.1192
5696,0.2047,0.115,0.1625
5697,0.363,0.073,0.1672
5698,0.4915,0.0722,0.174
5699,0.5834,0.0766,0.1605
5700,0.6301,0.0792,0.1337
5701,0.6367,0.085,0.1344
5702,0.6064,0.0923,0.1298
5703,0.5399,0.1047,0.1201
5704,0.4361,0.1182,0.0836
5705,0.293,0.1221,0.0647
5706,0.14,0.1167,0.068
5707,0.0328,0.1177,0.075
5708,0.0016,0.1617,0.0822
5709,0,0.2209,0.1023
5710,0,0.2572,0.1119
5711,0,0.2669,0.1102
5712,0,0.2592,0.1068
5713,0,0.2504,0.1267
5714,0,0.2356,0.1721
5715,0,0.2246,0.2115
5716,0,0.2198,0.2301
5717,0,0.2126,0.3287
5718,0.0053,0.2024,0.4451
5719,0.0656,0.1737,0.4275
5720,0.2016,0.1161,0.4041
5721,0.3528,0.0628,0.3919
5722,0.4782,0.0534,0.3091
5723,0.5643,0.059,0.219
5724,0.6096,0.0547,0.2162
5725,0.6144,0.0511,0.1971
5726,0.581,0.0599,0.1788
5727,0.5132,0.0614,0.1554
5728,0.4101,0.0588,0.1302
5729,0.2738,0.0552,0.1069
5730,0.1286,0.0519,0.0896
5731,0.0293,0.0492,0.1022
5732,0.0013,0.0624,0.1223
5733,0,0.0807,0.1144
5734,0,0.087,0.0963
5735,0,0.0884,0.0825
5736,0,0.0802,0.0656
5737,0,0.0739,0.0458
5738,0,0.0682,0.0334
5739,0,0.0648,0.0334
5740,0,0.059,0.0354
5741,0,0.0574,0.0224
5742,0.0046,0.058,0.015
5743,0.0613,0.0509,0.0096
5744,0.1865,0.031,0.008
5745,0.3353,0.0188,0.0046
5746,0.46,0.0144,0.0018
5747,0.5481,0.0143,0.003
5748,0.5967,0.0162,0.009
5749,0.6036,0.0183,0.0168
5750,0.5747,0.0217,0.0238
5751,0.5048,0.0271,0.0502
5752,0.4009,0.0375,0.0785
5753,0.2613,0.0533,0.1168
5754,0.119,0.0598,0.1524
5755,0.0266,0.0735,0.2129
5756,0.001,0.1114,0.2622
5757,0,0.1502,0.3591
5758,0,0.1766,0.4842
5759,0,0.2,0.5898
5760,0,0.1975,0.6447
5761,0,0.183,0.5704
5762,0,0.1518,0.4473
5763,0,0.1435,0.3386
5764,0,0.1537,0.3728
5765,0,0.1624,0.3192
5766,0.0043,0.1747,0.2706
5767,0.0592,0.1518,0.2759
5768,0.1668,0.1275,0.4372
5769,0.2957,0.0994,0.4696
5770,0.4176,0.0793,0.3857
5771,0.504,0.0761,0.2635
5772,0.5508,0.0931,0.2818
5773,0.5493,0.1178,0.257
5774,0.5091,0.1536,0.2891
5775,0.418,0.1864,0.3082
5776,0.3179,0.2058,0.413
5777,0.2014,0.2216,0.4756
5778,0.0881,0.2199,0.6665
5779,0.0188,0.2298,0.677
5780,0.0008,0.2556,0.658
5781,0,0.2598,0.6088
5782,0,0.2125,0.575
5783,0,0.1966,0.5393
5784,0,0.1794,0.4971
5785,0,0.1777,0.464
5786,0,0.1864,0.4297
5787,0,0.178,0.4726
5788,0,0.1757,0.4971
5789,0,0.1782,0.5094
5790,0.0024,0.1723,0.5324
5791,0.034,0.1772,0.498
5792,0.1036,0.178,0.4521
5793,0.1926,0.1931,0.51
5794,0.2645,0.213,0.5148
5795,0.2979,0.2319,0.5297
5796,0.3171,0.2306,0.5225
5797,0.3297,0.234,0.507
5798,0.3383,0.2366,0.4603
5799,0.3225,0.2377,0.4054
5800,0.2724,0.2323,0.4371
5801,0.1849,0.2211,0.4152
5802,0.0903,0.1949,0.3932
5803,0.0204,0.1517,0.3564
5804,0.0006,0.1267,0.3501
5805,0,0.1233,0.3106
5806,0,0.1217,0.2529
5807,0,0.1221,0.2442
5808,0,0.1214,0.2257
5809,0,0.1138,0.2481
5810,0,0.1059,0.2627
5811,0,0.1039,0.3173
5812,0,0.106,0.3514
5813,0,0.1084,0.3723
5814,0.0032,0.107,0.3603
5815,0.0548,0.097,0.3363
5816,0.1754,0.0653,0.2978
5817,0.3196,0.0504,0.2662
5818,0.4446,0.0574,0.2255
5819,0.5267,0.0558,0.2103
5820,0.5697,0.0538,0.2225
5821,0.5689,0.0527,0.2569
5822,0.548,0.0553,0.248
5823,0.488,0.0521,0.1902
5824,0.3964,0.0452,0.1464
5825,0.2648,0.0409,0.1143
5826,0.1217,0.0317,0.1004
5827,0.0239,0.0253,0.0929
5828,0.0007,0.0374,0.075
5829,0,0.0519,0.0662
5830,0,0.0602,0.0685
5831,0,0.0639,0.0658
5832,0,0.0667,0.0642
5833,0,0.068,0.0672
5834,0,0.0689,0.0632
5835,0,0.0711,0.0762
5836,0,0.0692,0.0973
5837,0,0.0684,0.1026
5838,0.0032,0.0709,0.1125
5839,0.058,0.073,0.1248
5840,0.1887,0.0566,0.1288
5841,0.3429,0.027,0.1219
5842,0.4709,0.022,0.1099
5843,0.5636,0.0365,0.101
5844,0.6144,0.0438,0.0798
5845,0.6222,0.049,0.0517
5846,0.5856,0.0496,0.0455
5847,0.5136,0.0516,0.0446
5848,0.4007,0.0478,0.0436
5849,0.2563,0.0449,0.0476
5850,0.1118,0.0422,0.0596
5851,0.0212,0.0352,0.0628
5852,0.0004,0.0415,0.0669
5853,0,0.0523,0.0933
5854,0,0.0574,0.1254
5855,0,0.0654,0.1344
5856,0,0.0626,0.1326
5857,0,0.0287,0.1057
5858,0,0.0278,0.1067
5859,0,0.0282,0.0858
5860,0,0.044,0.0641
5861,0,0.0576,0.0494
5862,0.0026,0.0545,0.0561
5863,0.0466,0.0582,0.0644
5864,0.1469,0.0512,0.1026
5865,0.2616,0.0286,0.1154
5866,0.3666,0.0288,0.0996
5867,0.453,0.0516,0.1067
5868,0.5015,0.0857,0.1179
5869,0.489,0.1015,0.1432
5870,0.4455,0.1086,0.1671
5871,0.3846,0.105,0.1716
5872,0.3025,0.0953,0.1955
5873,0.1984,0.0918,0.2151
5874,0.0915,0.0768,0.2063
5875,0.0187,0.0662,0.2276
5876,0.0003,0.0558,0.1848
5877,0,0.052,0.1737
5878,0,0.0505,0.2232
5879,0,0.0576,0.2036
5880,0,0.0498,0.1899
5881,0,0.0467,0.2446
5882,0,0.0499,0.2781
5883,0,0.0481,0.2479
5884,0,0.0426,0.2414
5885,0,0.0456,0.2659
5886,0.0024,0.0542,0.3144
5887,0.0492,0.056,0.3867
5888,0.1603,0.0475,0.4655
